0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Varthi 122
Total Area 0.47
Built Up Area 60040
Whether Inherited N
Purchase Date 2006-06-29
Purchase Cost 0.00
Development Cost 0.00
1,05,000  1 Lacs+

Varthi 123/3/2
Total Area 0.74
Built Up Area 141930
Whether Inherited N
Purchase Date 2006-06-29
Purchase Cost 0.00
Development Cost 0.00
2,00,000  2 Lacs+

Varthi 129/1
Total Area 0.99
Built Up Area 157720
Whether Inherited N
Purchase Date 2008-07-09
Purchase Cost 0.00
Development Cost 0.00
2,10,000  2 Lacs+

Varthi 144/7
Total Area 0.025
Built Up Area 21120
Whether Inherited N
Purchase Date 1995-04-01
Purchase Cost 0.00
Development Cost 0.00
49,000  49 Thou+

Varthi 144/8
Total Area 0.074
Built Up Area 31720
Whether Inherited N
Purchase Date 2007-08-16
Purchase Cost 0.00
Development Cost 0.00
57,000  57 Thou+

Varthi 149/1
Total Area 0.25
Built Up Area 13750
Whether Inherited N
Purchase Date 2001-03-31
Purchase Cost 0.00
Development Cost 0.00
37,000  37 Thou+

Varthi 167/2
Total Area 0.54
Built Up Area 21120
Whether Inherited N
Purchase Date 1995-04-01
Purchase Cost 0.00
Development Cost 0.00
54,000  54 Thou+

Varthi 182/3
Total Area 1.28
Built Up Area 210340
Whether Inherited N
Purchase Date 2009-02-06
Purchase Cost 0.00
Development Cost 0.00
3,35,000  3 Lacs+

Varthi 185/1
Total Area 4.40
Built Up Area 4693600
Whether Inherited N
Purchase Date 2016-10-18
Purchase Cost 0.00
Development Cost 0.00
55,00,000  55 Lacs+

Mujbi 222/2
Total Area 0.17
Built Up Area 27050
Whether Inherited N
Purchase Date 2009-02-11
Purchase Cost 0.00
Development Cost 0.00
45,000  45 Thou+

Mujbi 239
Total Area 1.28
Built Up Area 243400
Whether Inherited N
Purchase Date 2010-10-21
Purchase Cost 0.00
Development Cost 0.00
3,35,000  3 Lacs+

Khapa 162/1
Total Area 1.01
Built Up Area 844480
Whether Inherited N
Purchase Date 2016-01-18
Purchase Cost 0.00
Development Cost 0.00
10,50,000  10 Lacs+

Khapa 197/2/1
Total Area 0.99
Built Up Area 531670
Whether Inherited N
Purchase Date 2015-06-17
Purchase Cost 0.00
Development Cost 0.00
6,45,000  6 Lacs+

Khapa 197/2
Total Area 3.45
Built Up Area 1908950
Whether Inherited N
Purchase Date 2015-06-17
Purchase Cost 0.00
Development Cost 0.00
25,00,000  25 Lacs+

Khapa 197/3
Total Area 4.45
Built Up Area 5283920
Whether Inherited N
Purchase Date 2018-06-29
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Savargaon 3/1
Total Area 0.17
Built Up Area 69070
Whether Inherited N
Purchase Date 2012-04-17
Purchase Cost 0.00
Development Cost 0.00
79,000  79 Thou+

Savargaon 3/12
Total Area 1.48
Built Up Area 14050
Whether Inherited N
Purchase Date 2006-05-31
Purchase Cost 0.00
Development Cost 0.00
1,89,000  1 Lacs+

Sirsi 97/2
Total Area 0.52
Built Up Area 52700
Whether Inherited N
Purchase Date 2006-04-29
Purchase Cost 0.00
Development Cost 0.00
75,000  75 Thou+

Shahapur 445/1
Total Area 1.70
Built Up Area 988180
Whether Inherited N
Purchase Date 2014-07-03
Purchase Cost 0.00
Development Cost 0.00
12,00,000  12 Lacs+

Sigori 71 127/3
Total Area 5.73
Built Up Area 634140
Whether Inherited N
Purchase Date 2011-09-22
Purchase Cost 0.00
Development Cost 0.00
78,90,000  78 Lacs+

Mohgaon 631
Total Area 6
Built Up Area 225000
Whether Inherited N
Purchase Date 1996-04-01
Purchase Cost 0.00
Development Cost 0.00
3,25,000  3 Lacs+

Mohgaon 634/1
Total Area 0.49
Built Up Area 50000
Whether Inherited N
Purchase Date 1996-04-01
Purchase Cost 0.00
Development Cost 0.00
69,000  69 Thou+

Mohgaon 678
Total Area 2.67
Built Up Area 210000
Whether Inherited N
Purchase Date 1996-04-01
Purchase Cost 0.00
Development Cost 0.00
2,45,000  2 Lacs+

Khodgaon 7/1
Total Area 0.99
Built Up Area 39540
Whether Inherited N
Purchase Date 2005-07-29
Purchase Cost 0.00
Development Cost 0.00
72,000  72 Thou+

Khodgaon 7/2
Total Area 0.99
Built Up Area 57700
Whether Inherited N
Purchase Date 2010-10-15
Purchase Cost 0.00
Development Cost 0.00
86,000  86 Thou+

Khodgaon 8/1
Total Area 4.30
Built Up Area 30040
Whether Inherited N
Purchase Date 2010-10-15
Purchase Cost 0.00
Development Cost 0.00
4,00,000  4 Lacs+

Khodgaon 9/1
Total Area 3.90
Built Up Area 163010
Whether Inherited N
Purchase Date 2004-01-22
Purchase Cost 0.00
Development Cost 0.00
2,10,000  2 Lacs+

Pinglai 505
Total Area 1.20
Built Up Area 497200
Whether Inherited N
Purchase Date 2017-06-28
Purchase Cost 0.00
Development Cost 0.00
5,50,000  5 Lacs+","Khodgaon 112/5
Total Area 4.35
Built Up Area 284690
Whether Inherited N
Purchase Date 2006-10-15
Purchase Cost 0.00
Development Cost 0.00
3,00,000  3 Lacs+

Khodgaon 113/4
Total Area 0.99
Built Up Area 84330
Whether Inherited N
Purchase Date 2006-03-31
Purchase Cost 0.00
Development Cost 0.00
1,00,000  1 Lacs+

Varthi 149/3
Total Area 0.17
Built Up Area 487920
Whether Inherited N
Purchase Date 2016-07-27
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+

Mohgaon 680/1
Total Area 2.67
Built Up Area 318000
Whether Inherited N
Purchase Date 2012-09-01
Purchase Cost 0.00
Development Cost 0.00
4,00,000  4 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,13,12,000
3 Crore+"
ii,Non Agricultural Land,"Varthi 143/2
Total Area 12911
Built Up Area 1918800
Whether Inherited N
Purchase Date 2016-07-29
Purchase Cost 0.00
Development Cost 0.00
20,00,000  20 Lacs+

Varthi 144/2
Total Area 11835
Built Up Area 1135460
Whether Inherited N
Purchase Date 2015-06-23
Purchase Cost 0.00
Development Cost 0.00
20,00,000  20 Lacs+

Varthi 149/2
Total Area 5380
Built Up Area 42260
Whether Inherited N
Purchase Date 2003-03-13
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+

Varthi 149/12
Total Area 5380
Built Up Area 42260
Whether Inherited N
Purchase Date 2003-03-13
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+

Pinglai 523/3
Total Area 5821
Built Up Area 1900800
Whether Inherited N
Purchase Date 2016-08-18
Purchase Cost 0.00
Development Cost 0.00
30,00,000  30 Lacs+

Pinglai 533/4
Total Area 4982
Built Up Area 1696000
Whether Inherited N
Purchase Date 2016-08-11
Purchase Cost 0.00
Development Cost 0.00
21,00,000  21 Lacs+

Bhandara 775/02/03/05
Total Area 3196
Built Up Area 821830
Whether Inherited N
Purchase Date 2013-05-29
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+

Sirsi 90/04
Total Area 3050
Built Up Area 347875
Whether Inherited N
Purchase Date 2007-04-24
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+

Mohagaon Ghata No. 634/6,
Total Area 22595 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2015-01-01
Purchase Cost 100000.00
Development Cost 0.00
10,00,000  10 Lacs+","Varthi 149/7
Total Area 7531
Built Up Area 487920
Whether Inherited N
Purchase Date 2016-07-27
Purchase Cost 0.00
Development Cost 0.00
6,00,000  6 Lacs+

Varthi 377/1/1
Total Area 18754
Built Up Area 839750
Whether Inherited N
Purchase Date 2014-03-25
Purchase Cost 0.00
Development Cost 0.00
11,25,000  11 Lacs+

Mohgaon 634/9
Total Area 21519
Built Up Area 300000
Whether Inherited N
Purchase Date 2007-04-01
Purchase Cost 0.00
Development Cost 0.00
4,50,000  4 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,52,75,000
1 Crore+"
iii,Commercial Buildings,"Bhandara/ Sunny Plaza 46/47/48
Total Area 500
Built Up Area 418840
Whether Inherited N
Purchase Date 2016-10-18
Purchase Cost 0.00
Development Cost 0.00
6,50,000  6 Lacs+

Mohgaon 634/6
Total Area 9540
Built Up Area 7538206
Whether Inherited N
Purchase Date 2009-04-01
Purchase Cost 0.00
Development Cost 0.00
80,00,000  80 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 86,50,000
86 Lacs+"
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
v,Others,"R.K. Raise Business
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 3768458.00
Development Cost 0.00
37,68,458  37 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 37,68,458
37 Lacs+"
Total Current Market Value of (i) to (v) (as per Affidavit),"4,84,29,458  4 Crore+","34,75,000  34 Lacs+",Nil,0,0,Nil,"Rs 5,19,04,458
5 Crore+",
Totals Calculated,"Rs 5,55,30,458
5 Crore+","Rs 34,75,000
34 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,90,05,458
5 Crore+",
