0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Sasti G No 142/2
Total Area 3.59 Hec
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
28,32,300  28 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 28,32,300
28 Lacs+"
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iv,Residential Buildings,"Flat shastri Nagar
Total Area 245 sqft
Built Up Area 245 sqft
Whether Inherited N
Purchase Date 2007-12-20
Purchase Cost 135000.00
Development Cost 0.00
7,24,000  7 Lacs+","Sudhir Nagar Colony 14/1
Total Area 2600 sqft
Built Up Area 2270 sqft
Whether Inherited N
Purchase Date 2015-09-20
Purchase Cost 653000.00
Development Cost 0.00
62,26,500  62 Lacs+","Amankha Plot Shit No 66 Plot No 24/62
Total Area 2400 sqft
Built Up Area 1500 Sft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
60,01,000  60 Lacs+",Nil,Nil,Nil,"Rs 1,29,51,500
1 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"35,56,800  35 Lacs+","62,26,500  62 Lacs+","60,01,000  60 Lacs+",Nil,Nil,Nil,"Rs 1,57,84,300
1 Crore+",
Totals Calculated,"Rs 35,56,300
35 Lacs+","Rs 62,26,500
62 Lacs+","Rs 60,01,000
60 Lacs+",Nil,Nil,Nil,"Rs 1,57,83,800
1 Crore+",
