0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Mauje Aambye 67/8
Total Area 0.33
Built Up Area
Whether Inherited N
Purchase Date 2007-08-06
Purchase Cost 21000.00
Development Cost 0.00
96,825  96 Thou+

Mouje Aambye 69/7/1
Total Area 0.15
Built Up Area
Whether Inherited N
Purchase Date 2007-08-06
Purchase Cost 15000.00
Development Cost 0.00
66,024  66 Thou+

Mouje Shirgav 233
Total Area 1.10
Built Up Area
Whether Inherited N
Purchase Date 2018-06-15
Purchase Cost 150000.00
Development Cost 0.00
2,47,000  2 Lacs+

Mouje Janbhude 62/1 50% Part
Total Area 0.15
Built Up Area
Whether Inherited N
Purchase Date 2005-04-28
Purchase Cost 62500.00
Development Cost 0.00
4,12,500  4 Lacs+

Mauje Janbhude 66 50% Part
Total Area 0.25
Built Up Area
Whether Inherited N
Purchase Date 2005-04-28
Purchase Cost 25000.00
Development Cost 0.00
1,95,317  1 Lacs+

Manuje Veral563/A/2 33.33% Part
Total Area 0.25
Built Up Area
Whether Inherited N
Purchase Date 2010-06-03
Purchase Cost 374000.00
Development Cost 0.00
4,96,800  4 Lacs+

Mouje Jamge 76/12
Total Area 0.07
Built Up Area
Whether Inherited N
Purchase Date 2016-12-01
Purchase Cost 27000.00
Development Cost 0.00
28,885  28 Thou+

Mauje Jamge 90/3A+4B+5A
Total Area 0.12
Built Up Area
Whether Inherited N
Purchase Date 2015-04-17
Purchase Cost 100000.00
Development Cost 0.00
69,775  69 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 16,13,126
16 Lacs+"
ii,Non Agricultural Land,"Mauje Khed 44/2
Total Area 0.61
Built Up Area
Whether Inherited N
Purchase Date 2005-05-30
Purchase Cost 210000.00
Development Cost 0.00
80,10,288  80 Lacs+

Mauje Khed 36/1 50% Part
Total Area 7610sqft
Built Up Area
Whether Inherited N
Purchase Date 2005-06-09
Purchase Cost 225000.00
Development Cost 0.00
73,81,664  73 Lacs+

Mauje Khed 43/1 50% Part
Total Area 4450sqft
Built Up Area
Whether Inherited N
Purchase Date 2008-06-09
Purchase Cost 225000.00
Development Cost 0.00
50,41,440  50 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,04,33,392
2 Crore+"
iii,Commercial Buildings,"Dapoli No- 316/A & 53/C
Total Area 344 sq.ft
Built Up Area 344 sq.Ft
Whether Inherited N
Purchase Date 2018-08-24
Purchase Cost 1600000.00
Development Cost 0.00
16,00,000  16 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 16,00,000
16 Lacs+"
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"2,36,46,518  2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,36,46,518
2 Crore+",
Totals Calculated,"Rs 2,36,46,518
2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,36,46,518
2 Crore+",
