0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Dervali Panvel 44/0,45/0
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,02,27,600  6 Crore+

Ghodivali Khalapur 116/0, 224/0,246/0, 252/0,254/0
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,42,67,800  3 Crore+

Jasai Uran 56/4, 55/2, 66/2,67/2, 55/3,56/3
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,91,20,400  3 Crore+

Kundevahal Panvel 60/6
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,01,75,000  2 Crore+

Mandhar Panvel 100/0, 27, 1/0, 8/0
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,01,35,000  4 Crore+

Nere Panvel 119/1 265/1
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,06,08,000  1 Crore+

Palekhurd Pancel 30/1,30/4, 30/6,36/2B
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,26,11,700  7 Crore+","Jasai Uran 85/4
Total Area 1-11-1
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 1846820.00
Development Cost 0.00
1,91,11,400  1 Crore+

Jasai Uran 95/5
Total Area 2-06-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 1846820.00
Development Cost 0.00
3,21,64,000  3 Crore+

Jasai Uran 81/1
Total Area 2-00-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 899610.00
Development Cost 0.00
2,99,20,000  2 Crore+

Jasai Uran 81/6
Total Area 2-21-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
3,77,74,000  3 Crore+

Jasai Uran 83/3
Total Area 0-19-5
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
72,93,000  72 Lacs+

Jasai Uran 84/3
Total Area 0-13-0
Built Up Area 2006-12-21
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 3412340.00
Development Cost 0.00
48,62,000  48 Lacs+

Jasai Uran 84/3
Total Area 0-03-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
11,22,000  11 Lacs+

Jasai Uran 96/4
Total Area 0-03-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
1,44,73,800  1 Crore+

Jasai Uran 83/4
Total Area 0-09-6
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
35,90,400  35 Lacs+

Jasai Uran 97/1
Total Area 0-05-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
18,70,000  18 Lacs+

Jasai Uran 97/2
Total Area 0-15-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
56,10,000  56 Lacs+

Jasai Uran 84/1
Total Area 1-10-4
Built Up Area
Whether Inherited N
Purchase Date 2006-12-21
Purchase Cost 3412340.00
Development Cost 0.00
1,88,49,600  1 Crore+

Jasai Uran 84/3
Total Area 1-08-7
Built Up Area
Whether Inherited N
Purchase Date 2006-12-18
Purchase Cost 675430.00
Development Cost 0.00
1,82,13,800  1 Crore+

Jasai Uran 83/2
Total Area 1-14-6
Built Up Area
Whether Inherited N
Purchase Date 2006-12-11
Purchase Cost 1169610.00
Development Cost 0.00
2,04,20,400  2 Crore+

Jasai Uran 88/1
Total Area 6-06-9
Built Up Area
Whether Inherited N
Purchase Date 2006-12-18
Purchase Cost 3257340.00
Development Cost 0.00
9,23,40,600  9 Crore+

Jasai Uran 89/2
Total Area 1-11-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-18
Purchase Cost 3257340.00
Development Cost 0.00
1,90,74,000  1 Crore+

Jasai Uran 90/1
Total Area 0-01-8
Built Up Area
Whether Inherited N
Purchase Date 2006-12-18
Purchase Cost 3257340.00
Development Cost 0.00
6,73,200  6 Lacs+

Jasai Uran 84/3
Total Area 0-04-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 2648400.00
Development Cost 0.00
14,96,000  14 Lacs+

Jasai Uran 84/3
Total Area 0-19-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 2648400.00
Development Cost 0.00
71,06,000  71 Lacs+

Jasai Uran 91/12
Total Area 0-21-5
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 2648400.00
Development Cost 0.00
80,41,000  80 Lacs+

Jasai Uran 84/3
Total Area 0-10-6
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 2648400.00
Development Cost 0.00
39,64,400  39 Lacs+

Jasai Uran 81/5
Total Area 0-36-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 1841080.00
Development Cost 0.00
1,34,64,000  1 Crore+

Jasai Uran 95/3
Total Area 2-31-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 1841080.00
Development Cost 0.00
4,15,14,000  4 Crore+

Jasai Uran 84/3
Total Area 0-34-5
Built Up Area
Whether Inherited N
Purchase Date 2008-07-21
Purchase Cost 1841080.00
Development Cost 0.00
1,29,03,000  1 Crore+

Jasai Uran 91/10
Total Area 0-08-1
Built Up Area
Whether Inherited N
Purchase Date 2007-05-18
Purchase Cost 298000.00
Development Cost 0.00
30,29,400  30 Lacs+

Jasai Uran 88/2
Total Area 0-14-2
Built Up Area
Whether Inherited N
Purchase Date 2008-07-21
Purchase Cost 309402.00
Development Cost 0.00
53,10,800  53 Lacs+

Jasai Uran 83/1
Total Area 0-29-6
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
1,10,70,400  1 Crore+

Jasai Uran 87/6
Total Area 0-19-5
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
72,93,000  72 Lacs+

Jasai Uran 87/7
Total Area 0-11-9
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
44,50,600  44 Lacs+

Jasai Uran 91/6
Total Area 0-09-6
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
35,90,400  35 Lacs+

Jasai Uran 93/7
Total Area 1-23-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
2,35,62,000  2 Crore+

Jasai Uran 93/8
Total Area 0-08-8
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
32,91,200  32 Lacs+

Jasai Uran 95/1
Total Area 6-22-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 4467760.00
Development Cost 0.00
9,79,88,000  9 Crore+

Jasai Uran 85/2
Total Area 0-18-7
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
69,93,800  69 Lacs+

Jasai Uran 86/1
Total Area 0-31-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
1,15,94,000  1 Crore+

Jasai Uran 86/1
Total Area 0-23-1
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
86,39,400  86 Lacs+

Jasai Uran 86/3
Total Area 0-13-8
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550190.00
Development Cost 0.00
51,61,200  51 Lacs+

Jasai Uran 86/4
Total Area 0-07-9
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
29,54,600  29 Lacs+

Jasai Uran 89/1
Total Area 1-08-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
1,79,52,000  1 Crore+

Jasai Uran 90/2
Total Area 0-01-5
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
5,61,000  5 Lacs+

Jasai Uran 90/6
Total Area 0-26-9
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
1,00,60,600  1 Crore+

Jasai Uran 91/1
Total Area 0-18-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
67,32,000  67 Lacs+

Jasai Uran 91/7
Total Area 2-04-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
3,14,16,000  3 Crore+

Jasai Uran 92/5
Total Area 3-69-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
5,94,66,000  5 Crore+

Jasai Uran 92/6
Total Area 3-39-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
2,16,92,000  2 Crore+

Jasai Uran 93/1
Total Area 1-18-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
1,00,23,200  1 Crore+

Jasai Uran 93/5
Total Area 0-26-8
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
40,76,600  40 Lacs+

Jasai Uran 97/9
Total Area 0-10-9
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
33,66,000  33 Lacs+

Jasai Uran 103/1
Total Area 0-06-0
Built Up Area
Whether Inherited N
Purchase Date 2006-12-22
Purchase Cost 9550910.00
Development Cost 0.00
22,44,000  22 Lacs+",Nil,"Mosare Panvel 86/1
Total Area 18-19-0
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 2217000.00
Development Cost 197500.00
24,14,500  24 Lacs+",Nil,Nil,"Rs 1,05,79,28,800
105 Crore+"
ii,Non Agricultural Land,"Pali Devad Plot No 1 Survey No 27
Total Area 26846.20Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2012-07-09
Purchase Cost 10603750.00
Development Cost 560900.00
1,38,22,300  1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,38,22,300
1 Crore+"
iii,Commercial Buildings,"Plot No. 116 Shop No. 5,6,7,8
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,98,91,250  3 Crore+

G K Plaza Plot No. 240 Shop No. 104,105
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,32,16,250  1 Crore+

Satyakunj Co Op Society Plot No. 13 Shop No.1,2,3
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,88,15,000  2 Crore+

Nandanvan Park Co Op Society Plot No.9 Shop no. 1,2,3,4
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,71,16,500  4 Crore+","Sai Sarang Shop No. 03 Mahatma Gandhi Road Panvel
Total Area 385.18Sq.Ft
Built Up Area 539.26Sq.Ft
Whether Inherited N
Purchase Date 2018-07-24
Purchase Cost 8100000.00
Development Cost 517640.00
1,88,74,100  1 Crore+",Nil,Nil,Nil,Nil,"Rs 14,79,13,100
14 Crore+"
iv,Residential Buildings,"Plot No. 58A, MSCCH Panvel
Total Area 5345.688Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,75,22,300  3 Crore+

Parsik Hill Bunglow 171
Total Area 1065.85Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
86,31,700  86 Lacs+

Plot No. 227 Pride Flat No. 402, Panvel
Total Area 1025Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,92,50,000  1 Crore+

Jasai Uran 739,740, 741,742, 765, 766, 767
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,96,69,688  3 Crore+

Kundevahal Panvel 376, 377, 378
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,52,546  6 Lacs+

Nanoshi Panvel 508, 509, 510, 511
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,41,53,556  2 Crore+

Shivajinagar Panvel 1197
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,09,871  5 Lacs+

Derivali Panvel H No. 292 Kanak Regency Panvel
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,93,239  4 Lacs+

MSSAH Society Plot No. 93 Flat 104 Kanak Regency Panvel
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
32,86,000  32 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 13,41,68,900
13 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"55,41,75,700  55 Crore+","79,72,42,900  79 Crore+",Nil,"24,14,500  24 Lacs+",Nil,Nil,"Rs 1,35,38,33,100
135 Crore+",
Totals Calculated,"Rs 55,41,75,700
55 Crore+","Rs 79,72,42,900
79 Crore+",Nil,"Rs 24,14,500
24 Lacs+",Nil,Nil,"Rs 1,35,38,33,100
135 Crore+",
