0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Navapur 66/1
Total Area 13Acre34Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1992-04-08
Purchase Cost 181000.00
Development Cost 0.00
5,12,39,392  5 Crore+

Dokare 53/1/B
Total Area 1Acre
Built Up Area
Whether Inherited Y
Purchase Date 1992-09-14
Purchase Cost 0.00
Development Cost 0.00
97,840  97 Thou+

Kothadan 50/4/1/A
Total Area 2Acre22Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2002-05-15
Purchase Cost 125500.00
Development Cost 0.00
1,24,746  1 Lacs+

Nawapur 6/3
Total Area 2Acre27Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2004-05-11
Purchase Cost 800000.00
Development Cost 0.00
44,73,000  44 Lacs+

Kothada 50/05
Total Area 5Acre2Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2002-04-29
Purchase Cost 106500.00
Development Cost 0.00
2,47,046  2 Lacs+

Kothada 51/1/A
Total Area 2Acre20Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2000-11-09
Purchase Cost 111000.00
Development Cost 0.00
22,50,000  22 Lacs+

Nondvan 84/1/B/2
Total Area 6Acre
Built Up Area
Whether Inherited N
Purchase Date 2012-02-15
Purchase Cost 843000.00
Development Cost 0.00
2,93,520  2 Lacs+

Nandvan 84/1/B/2
Total Area 3Acre
Built Up Area
Whether Inherited N
Purchase Date 2012-05-09
Purchase Cost 250000.00
Development Cost 0.00
1,46,760  1 Lacs+","Kothada 40/4/1B
Total Area 3Acre19Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,69,997  1 Lacs+

Navapur 342/1
Total Area 1Acre03Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
32,67,000  32 Lacs+

Navapur 66/2
Total Area 5Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
90,37,500  90 Lacs+

Kothada 51/1
Total Area 1Acre16.5Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
22,50,000  22 Lacs+

Old Savrat 76/2
Total Area 1Acre16.5Acre
Built Up Area
Whether Inherited N
Purchase Date 2009-11-11
Purchase Cost 76000.00
Development Cost 0.00
9,28,260  9 Lacs+",Nil,"Talavipada 116/3
Total Area 5Acre32Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2015-10-28
Purchase Cost 257300.00
Development Cost 0.00
3,02,064  3 Lacs+

Talavipada 116/2/1
Total Area 4Acre33Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2015-10-26
Purchase Cost 214100.00
Development Cost 0.00
2,69,042  2 Lacs+

Bilagvhan 40
Total Area 26Acre5Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2016-03-28
Purchase Cost 937200.00
Development Cost 0.00
11,00,190  11 Lacs+

Kothada 36
Total Area 10Acre30Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2016-03-30
Purchase Cost 480100.00
Development Cost 0.00
7,18,530  7 Lacs+",Nil,Nil,"Rs 7,69,14,887
7 Crore+"
ii,Non Agricultural Land,"Visarvadi 42
Total Area 124816Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1997-10-20
Purchase Cost 66000.00
Development Cost 300000.00
96,46,560  96 Lacs+

Nimboni 87
Total Area 17352Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-04-30
Purchase Cost 105500.00
Development Cost 150000.00
49,99,500  49 Lacs+

Dudhale 31/2
Total Area 1129Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2007-02-17
Purchase Cost 126000.00
Development Cost 0.00
2,33,100  2 Lacs+

Navapur 251/1B
Total Area 17352Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2008-07-08
Purchase Cost 270500.00
Development Cost 0.00
10,31,625  10 Lacs+

Navapur 250/1, 251/2
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2010-03-03
Purchase Cost 2741500.00
Development Cost 0.00
3,52,622  3 Lacs+

Navapur 251/1B, 251/2
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2010-03-03
Purchase Cost 2741500.00
Development Cost 0.00
1,74,724  1 Lacs+","Rui 229+300+301+30
Total Area 1818Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-02-01
Purchase Cost 1415000.00
Development Cost 0.00
19,83,800  19 Lacs+

Dudhale 37/1 9,10,11
Total Area 1721Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2009-10-16
Purchase Cost 265000.00
Development Cost 0.00
10,26,901  10 Lacs+

Dudhale 37/2 9,10,11
Total Area 2324Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2009-10-16
Purchase Cost 1350000.00
Development Cost 0.00
5,67,000  5 Lacs+

Nimboni 87 21,22,40,48,56,64, 1732,1129,1896,1654,1775,1654, 8.06paise 5.25paise 8.81,7.68,8.25,7.68, 35500,23500,39000,34000,36500,34000,
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2007-01-22
Purchase Cost 202500.00
Development Cost 0.00
3,38,456  3 Lacs+

Navapur 124/1 41/1,41/2 1073,1073, 173,173, 20000, 20000,
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2007-05-14
Purchase Cost 40000.00
Development Cost 0.00
1,79,550  1 Lacs+",Nil,"Navapur 250/1
Total Area 4842Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
20,93,910  20 Lacs+

Navapur 251/1+251/2
Total Area 968Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,75,424  3 Lacs+","Navapur 108/1
Total Area
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,51,707  7 Lacs+

Navapur 250/1+250/2
Total Area
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
9,24,000  9 Lacs+

Navapur 303/1 Plot No.24/A
Total Area
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,73,250  1 Lacs+",Nil,"Rs 2,48,52,129
2 Crore+"
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iv,Residential Buildings,"Nayagaon 188
Total Area 1050
Built Up Area 1050
Whether Inherited Y
Purchase Date 2009-02-24
Purchase Cost 0.00
Development Cost 0.00
12,01,990  12 Lacs+

Navapur 116
Total Area 3504
Built Up Area 1282
Whether Inherited N
Purchase Date 2009-02-24
Purchase Cost 450000.00
Development Cost 450000.00
25,68,747  25 Lacs+

Surat 84/1,84/2
Total Area 1274
Built Up Area 1274
Whether Inherited N
Purchase Date 2011-11-11
Purchase Cost 2361125.00
Development Cost 0.00
38,81,732  38 Lacs+

Navapur 71/1 65/01
Total Area 1274
Built Up Area 1274
Whether Inherited N
Purchase Date 2011-07-02
Purchase Cost 1530000.00
Development Cost 0.00
16,41,087  16 Lacs+

Navapur 71/1
Total Area 645
Built Up Area 645
Whether Inherited N
Purchase Date 2000-04-15
Purchase Cost 80000.00
Development Cost 0.00
11,04,021  11 Lacs+

Mira Bhayander 53 1503/B15
Total Area 783
Built Up Area 783
Whether Inherited N
Purchase Date 2017-07-31
Purchase Cost 6050000.00
Development Cost 0.00
67,63,367  67 Lacs+","Hol Haveli 34/29
Total Area 1291
Built Up Area 600
Whether Inherited N
Purchase Date 2008-04-24
Purchase Cost 395000.00
Development Cost 0.00
9,29,250  9 Lacs+

Navapur 419
Total Area 272
Built Up Area 272
Whether Inherited N
Purchase Date 2009-12-09
Purchase Cost 40000.00
Development Cost 0.00
4,81,845  4 Lacs+

Kacheri Road 1170
Total Area 314
Built Up Area 314
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 50000.00
Development Cost 0.00
7,00,000  7 Lacs+",Nil,"Navapur 71/1/49/2
Total Area 1743sqft
Built Up Area 1743sqft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,38,580  3 Lacs+",Nil,Nil,"Rs 1,96,10,619
1 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"9,24,71,383  9 Crore+","2,18,59,560  2 Crore+",Nil,"51,97,740  51 Lacs+","18,48,957  18 Lacs+",Nil,"Rs 12,13,77,640
12 Crore+",
Totals Calculated,"Rs 9,24,71,379
9 Crore+","Rs 2,18,59,559
2 Crore+",Nil,"Rs 51,97,740
51 Lacs+","Rs 18,48,957
18 Lacs+",Nil,"Rs 12,13,77,635
12 Crore+",
