0,1,2,3,4,5,6,7,8
i,Agricultural Land,"S.No 277/3 Area 6.22 Acres S.No 277/4 Area 8.13 Acres
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2006-01-24
Purchase Cost 707799.00
Development Cost 3407524.00
1,10,42,940  1 Crore+","S.No 796/5, Bhujbal Farm. Cidco Tal & Dist. Nashik
Total Area 1.30 Acres
Built Up Area
Whether Inherited N
Purchase Date 1980-12-19
Purchase Cost 31250.00
Development Cost 1278623.00
6,37,46,408  6 Crore+",Nil,Nil,Nil,Nil,"Rs 7,47,89,348
7 Crore+"
ii,Non Agricultural Land,"1/4th Share in S.No 796/3 Bhujbal farm village, Tal & Dist, Nashik
Total Area 21797Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 1980-12-19
Purchase Cost 30000.00
Development Cost 2462922.00
2,63,33,588  2 Crore+

Plot No 38 & 39 at Himraj CHSL Poona Road Tal & Dist Nashik
Total Area 11195Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 1998-02-08
Purchase Cost 46900.00
Development Cost 0.00
1,51,00,800  1 Crore+","1/4th Share in S.No 796/3 Bhujbal farm village, Tal & Dist, Nashik
Total Area 21797Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 1980-12-19
Purchase Cost 0.00
Development Cost 0.00
2,63,33,588  2 Crore+",Nil,Nil,Nil,Nil,"Rs 6,77,67,976
6 Crore+"
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iv,Residential Buildings,"Sukhada CHSL Flat No 1901 Worli, Mumbai
Total Area 873Sq.ft
Built Up Area 960Sq.ft
Whether Inherited N
Purchase Date 1995-10-30
Purchase Cost 1701260.00
Development Cost 0.00
4,37,31,840  4 Crore+

CHSL, Flat No 20, Mazgaon Mumbai 400 010
Total Area 486Sq.ft
Built Up Area 535Sq.ft
Whether Inherited N
Purchase Date 1982-04-15
Purchase Cost 70000.00
Development Cost 0.00
43,90,745  43 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,81,22,585
4 Crore+"
v,Others,"Otta at Byculla Market Byculla Mumbai 400 027
Total Area 32Dq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 25740.00
Development Cost 0.00
3,52,256  3 Lacs+

Gala at APMC Market Vashi, Navi Mumbai
Total Area 130Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 623300.00
Development Cost 0.00
9,69,410  9 Lacs+

Dnyanganga Vachnalaya 59/61, Mazgaon Mumbai
Total Area 38.46Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 10000.00
Development Cost 0.00
15,62,760  15 Lacs+

Ambewadi M.P Road Mazgaon Mumbai 400010
Total Area 100sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 10000.00
Development Cost 0.00
4,10,300  4 Lacs+","Flat No 2 Lakeanti Bunglow plot No 46 Parsik Hill, Plot No 26, CBD Belapur, Navi Mumbai
Total Area 1199Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 480822.00
Development Cost 0.00
58,17,548  58 Lacs+

Flat No 7, 2nd Floor, Saikunj, Dadar, Mumbai 400014
Total Area 1150Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 4779000.00
Development Cost 0.00
85,21,500  85 Lacs+

Flat no 22 Manek Mahal, Churchagate Mumbai 400 030
Total Area 1050Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 3293000.00
Development Cost 0.00
3,21,01,650  3 Crore+

Shop No 4 A.G Mehrally Mension Byculla Mumbai 400027
Total Area 180Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 30000.00
Development Cost 0.00
23,77,980  23 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,21,13,404
5 Crore+"
Total Current Market Value of (i) to (v) (as per Affidavit),"10,38,94,639  10 Crore+","13,88,98,674  13 Crore+",Nil,Nil,Nil,Nil,"Rs 24,27,93,313
24 Crore+",
Totals Calculated,"Rs 10,38,94,639
10 Crore+","Rs 13,88,98,674
13 Crore+",Nil,Nil,Nil,Nil,"Rs 24,27,93,313
24 Crore+",
