0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Vilholi Nashik 104/A
Total Area 20R
Built Up Area
Whether Inherited N
Purchase Date 2007-12-28
Purchase Cost 120970.00
Development Cost 0.00
21,00,000  21 Lacs+

Ramshej Dindori Nashik
Total Area 5Acre
Built Up Area
Whether Inherited N
Purchase Date 2007-11-05
Purchase Cost 120000.00
Development Cost 0.00
50,00,000  50 Lacs+

Govardhan Nashik 14-10/2
Total Area 33R4
Built Up Area
Whether Inherited N
Purchase Date 2005-05-11
Purchase Cost 40000.00
Development Cost 0.00
1,72,00,000  1 Crore+","Vilholi Nashik
Total Area 20R
Built Up Area
Whether Inherited N
Purchase Date 2007-12-28
Purchase Cost 120970.00
Development Cost 0.00
21,00,000  21 Lacs+

Ramshej Dindori Nashik
Total Area 5Acre
Built Up Area
Whether Inherited N
Purchase Date 2007-11-05
Purchase Cost 120000.00
Development Cost 0.00
50,00,000  50 Lacs+

Govardan Nashik
Total Area 33R4H
Built Up Area
Whether Inherited N
Purchase Date 2005-05-11
Purchase Cost 40000.00
Development Cost 0.00
1,72,00,000  1 Crore+

Malkmalabad Nashik
Total Area 30R
Built Up Area 2006-08-18
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,98,00,000  1 Crore+

Vilholi Nashik
Total Area 24R
Built Up Area
Whether Inherited N
Purchase Date 2008-04-24
Purchase Cost 381680.00
Development Cost 0.00
23,00,000  23 Lacs+

Samundi Tryambakeshwar
Total Area 40R
Built Up Area
Whether Inherited N
Purchase Date 2011-10-29
Purchase Cost 216180.00
Development Cost 0.00
15,00,000  15 Lacs+

Samundi Tryambakeshwar
Total Area 40R
Built Up Area
Whether Inherited N
Purchase Date 2011-11-19
Purchase Cost 516250.00
Development Cost 0.00
15,00,000  15 Lacs+

Makhmalabad Nashik
Total Area 20R
Built Up Area
Whether Inherited N
Purchase Date 2008-02-08
Purchase Cost 900000.00
Development Cost 0.00
1,32,00,000  1 Crore+

Bhagurkar Nashik Shivar
Total Area 2553Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2012-12-10
Purchase Cost 3285000.00
Development Cost 0.00
1,50,00,000  1 Crore+",Nil,Nil,Nil,Nil,"Rs 10,19,00,000
10 Crore+"
ii,Non Agricultural Land,Nil,"Gangapur Shivar
Total Area 270Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2011-12-02
Purchase Cost 572740.00
Development Cost 0.00
15,40,000  15 Lacs+

Gangapur Shivar
Total Area 252Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2011-12-03
Purchase Cost 572000.00
Development Cost 0.00
14,50,000  14 Lacs+

Gangapur Shivar
Total Area 500Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2011-02-28
Purchase Cost 1434360.00
Development Cost 0.00
49,50,000  49 Lacs+

Wadala Nashik
Total Area 500Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2003-05-30
Purchase Cost 100000.00
Development Cost 0.00
56,00,000  56 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,35,40,000
1 Crore+"
iii,Commercial Buildings,"Nashik Shivar Nashik
Total Area 4100Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2000-09-15
Purchase Cost 6000000.00
Development Cost 0.00
1,75,00,000  1 Crore+

Nashik Shivar
Total Area 15Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2000-09-15
Purchase Cost 200000.00
Development Cost 0.00
8,60,000  8 Lacs+","Nashik Shivar
Total Area 4100Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2000-09-15
Purchase Cost 6000000.00
Development Cost 0.00
1,75,00,000  1 Crore+

Nashik Shivar
Total Area 6300Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1997-12-30
Purchase Cost 711000.00
Development Cost 0.00
2,70,00,000  2 Crore+

Nashik City
Total Area 19.25Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2009-06-25
Purchase Cost 245500.00
Development Cost 0.00
25,00,000  25 Lacs+

Nashik Shivar
Total Area 215Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2010-12-28
Purchase Cost 100000.00
Development Cost 0.00
18,00,000  18 Lacs+

Nashik Shivar
Total Area 15Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2000-09-15
Purchase Cost 200000.00
Development Cost 0.00
8,60,000  8 Lacs+

Nashik Shivar
Total Area 20Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1997-12-30
Purchase Cost 250000.00
Development Cost 0.00
12,50,000  12 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,92,70,000
6 Crore+"
iv,Residential Buildings,"Nashik Shivar
Total Area 600Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-02-09
Purchase Cost 175000.00
Development Cost 0.00
9,00,000  9 Lacs+

Anandvalli Nashik
Total Area 102.350Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1996-08-28
Purchase Cost 36000.00
Development Cost 0.00
45,00,000  45 Lacs+","Nashik Shivar
Total Area 600Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2011-02-09
Purchase Cost 0.00
Development Cost 0.00
9,00,000  9 Lacs+

Shrikrupa Flat No. 13
Total Area 550Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,00,000  40 Lacs+

Anandvalli Nashik
Total Area 213.66Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2010-12-30
Purchase Cost 3000000.00
Development Cost 0.00
90,00,000  90 Lacs+

Soubhagyanagar Nashik
Total Area 83.84Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2008-10-31
Purchase Cost 0.00
Development Cost 0.00
36,00,000  36 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,29,00,000
2 Crore+"
v,Others,Nil,"Mukne Igatpuri Nashik
Total Area 77.5R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,23,225  4 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,23,225
4 Lacs+"
Total Current Market Value of (i) to (v) (as per Affidavit),"4,80,60,000  4 Crore+","14,25,22,000  14 Crore+",Nil,Nil,Nil,Nil,"Rs 19,05,82,000
19 Crore+",
Totals Calculated,"Rs 4,80,60,000
4 Crore+","Rs 15,99,73,225
15 Crore+",Nil,Nil,Nil,Nil,"Rs 20,80,33,225
20 Crore+",
