0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Khatav, Tal - Khatav, Gat No. 258, 259, 260
Total Area 4 acres 5.5 r
Built Up Area
Whether Inherited N
Purchase Date 2009-09-15
Purchase Cost 895000.00
Development Cost 120000.00
13,95,000  13 Lacs+

Khatav, Tal - Khatav, Gat No. 45, 38
Total Area 11 acres 4 r
Built Up Area
Whether Inherited N
Purchase Date 2007-10-10
Purchase Cost 1021000.00
Development Cost 7204085.00
1,39,00,000  1 Crore+

Khatav, Tal - Khatav, Gat No. 46
Total Area 2 acres 28 r
Built Up Area
Whether Inherited N
Purchase Date 2009-03-16
Purchase Cost 300000.00
Development Cost 403000.00
25,00,000  25 Lacs+

Kathapur, Tal - Koregaon, Gat No. 245
Total Area 3 acres 32 r
Built Up Area
Whether Inherited N
Purchase Date 2004-03-31
Purchase Cost 17000.00
Development Cost 50000.00
4,90,000  4 Lacs+

Pangarkhel, Tal - Khatav, Gat No. 240
Total Area 3 acres 19 r
Built Up Area
Whether Inherited N
Purchase Date 2002-01-22
Purchase Cost 90000.00
Development Cost 159000.00
7,95,000  7 Lacs+

Rivhona, Gaon, Tal - Sangam, Dist - Goa South Gat No. 61/1
Total Area 47100 sq. mt.
Built Up Area
Whether Inherited N
Purchase Date 2013-06-24
Purchase Cost 2100000.00
Development Cost 200000.00
49,00,000  49 Lacs+

Pangarkhel, Tal - Khatav, Gat No. 241
Total Area 9 acres 27 r
Built Up Area
Whether Inherited N
Purchase Date 2002-01-22
Purchase Cost 48000.00
Development Cost 150000.00
15,00,000  15 Lacs+

Aamgaon, Tal - Talasari, Dist -Palghar, Gat No. 111/2, 108/9, 148/3, 127/5A, 110/7, 116/4A
Total Area 21 acres 26 r
Built Up Area
Whether Inherited N
Purchase Date 2015-12-09
Purchase Cost 6800000.00
Development Cost 0.00
75,00,000  75 Lacs+","Pangarkhel, Tal - Khatav, Gat No. 230, 232, 233, 234
Total Area 12 acres 9 r
Built Up Area
Whether Inherited N
Purchase Date 2006-06-14
Purchase Cost 538000.00
Development Cost 1600000.00
53,17,000  53 Lacs+

Fadtarwadi(Budh), Tal - Khatav, Gat No. 197
Total Area 1.75 r
Built Up Area
Whether Inherited N
Purchase Date 2006-11-18
Purchase Cost 14000.00
Development Cost 800000.00
12,00,000  12 Lacs+",Nil,Nil,"Khatav, Tal - Khatav, Gat No. 263, 274, 268
Total Area 1 acres 18.5 r
Built Up Area
Whether Inherited N
Purchase Date 2012-05-19
Purchase Cost 300000.00
Development Cost 0.00
9,00,000  9 Lacs+

Khatav, Tal - Khatav, Gat No. 776
Total Area 1 acres 25.5 r
Built Up Area
Whether Inherited N
Purchase Date 2012-12-13
Purchase Cost 285000.00
Development Cost 45000.00
8,50,000  8 Lacs+

Khatav, Tal - Khatav, Gat No. 778, 776
Total Area 4 acres 11 r
Built Up Area
Whether Inherited N
Purchase Date 2011-10-10
Purchase Cost 660000.00
Development Cost 80000.00
18,00,000  18 Lacs+

Khatav, Tal - Khatav, Gat No. 70
Total Area 9 acres 31 r
Built Up Area
Whether Inherited N
Purchase Date 2012-11-09
Purchase Cost 2522000.00
Development Cost 150000.00
40,00,000  40 Lacs+

Khatav, Tal - Khatav, Gat No. 768
Total Area 3 acres 28 r
Built Up Area
Whether Inherited N
Purchase Date 2018-03-28
Purchase Cost 2000000.00
Development Cost 0.00
40,00,000  40 Lacs+

Khatav, Tal - Khatav, Gat No. 756
Total Area 1 acrs 25.77 r
Built Up Area
Whether Inherited N
Purchase Date 2012-12-24
Purchase Cost 285000.00
Development Cost 93000.00
9,00,000  9 Lacs+

Khatav, Tal - Khatav, Gat No. 763
Total Area 12.92 r
Built Up Area
Whether Inherited N
Purchase Date 2019-03-28
Purchase Cost 200000.00
Development Cost 25000.00
5,00,000  5 Lacs+

Khatav, Tal - Khatav, Gat No. 775, 779, 784
Total Area 1 acres 22 r
Built Up Area
Whether Inherited N
Purchase Date 2018-03-05
Purchase Cost 1210000.00
Development Cost 35000.00
28,00,000  28 Lacs+",Nil,"Rs 5,52,47,000
5 Crore+"
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iv,Residential Buildings,"Gram Panchayat Milkat No. 2824 Gat No. 45
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
0","Sahajanand Complex Camp, Punt, House No. 601
Total Area 1546.15 sq. ft.
Built Up Area 1546.15 sq. ft.
Whether Inherited N
Purchase Date 2008-03-10
Purchase Cost 5200000.00
Development Cost 1000000.00
1,59,00,000  1 Crore+

Sahajanand Complex Camp, Punt, House No. 602
Total Area 546.877 sq. ft.
Built Up Area 546.877 sq. ft.
Whether Inherited N
Purchase Date 2017-11-24
Purchase Cost 6850000.00
Development Cost 500000.00
89,00,000  89 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,48,00,000
2 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"3,29,80,000  3 Crore+","3,13,17,000  3 Crore+",Nil,Nil,"1,57,50,000  1 Crore+",Nil,"Rs 8,00,47,000
8 Crore+",
Totals Calculated,"Rs 3,29,80,000
3 Crore+","Rs 3,13,17,000
3 Crore+",Nil,Nil,"Rs 1,57,50,000
1 Crore+",Nil,"Rs 8,00,47,000
8 Crore+",
