0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Mouje Borgaon Nandora,Taluka and District Wardha Survey No. 133,Part No.2
Total Area 1.21 Hec
Built Up Area
Whether Inherited N
Purchase Date 2015-04-30
Purchase Cost 1380200.00
Development Cost 0.00
25,00,000  25 Lacs+

Mouje Chene,Thane Survey No. 97 and 98
Total Area 86800 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2018-06-14
Purchase Cost 466138500.00
Development Cost 0.00
45,00,00,000  45 Crore+

Mouje Bhaiyender,Thane Survey No. 193/5
Total Area 2320 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2019-08-09
Purchase Cost 32000000.00
Development Cost 0.00
5,48,20,000  5 Crore+

Mouje Bhaiyender,Thane Survey No. 193/6
Total Area 310 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2019-08-09
Purchase Cost 5000000.00
Development Cost 0.00
80,70,000  80 Lacs+

Mouje Bhaiyender,Thane Survey No. 191
Total Area 250 Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 2019-08-09
Purchase Cost 4000000.00
Development Cost 0.00
65,10,000  65 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 52,19,00,000
52 Crore+"
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iii,Commercial Buildings,"Squeeze No.14 Gagangiri, Pachpakhadi,Thane -Ward 43
Total Area 310 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 1992-04-19
Purchase Cost 250000.00
Development Cost 0.00
50,00,000  50 Lacs+

Squeeze No.15 Gagangiri, Pachpakhadi,Thane -Ward 43
Total Area 310 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2001-07-24
Purchase Cost 702400.00
Development Cost 0.00
50,00,000  50 Lacs+

Squeeze No 16 Gagangiri, Pachpakhadi,Thane -Ward 43
Total Area 310 sq.ft
Built Up Area
Whether Inherited N
Purchase Date 2003-07-16
Purchase Cost 2500000.00
Development Cost 0.00
50,00,000  50 Lacs+

Squeeze No.5,6,7 Vihang vihar,Pachpakhadi,Thane
Total Area 1880 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2001-05-10
Purchase Cost 1211000.00
Development Cost 0.00
3,50,00,000  3 Crore+

Part No.32 -part No.2/3 this Building- 1/7 Part,Mouje Chitalsar Manpada,Thane
Total Area 316 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2000-10-12
Purchase Cost 1385714.00
Development Cost 0.00
5,00,00,000  5 Crore+

Squeeze No.6 and 7 Mira Apartment,Plot No. 1311,Varsova,Mumbai-400061
Total Area 1563 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2019-01-15
Purchase Cost 50000000.00
Development Cost 0.00
4,31,10,200  4 Crore+","1-Clastik Plaza,Naoupada,Thane
Total Area 157 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2001-11-07
Purchase Cost 325000.00
Development Cost 0.00
46,00,000  46 Lacs+

Part No.32 part No.2/3 This Building 1/7 Part,Mouje Chitalsar Manpada,Thane
Total Area 316 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2000-10-12
Purchase Cost 1385714.00
Development Cost 0.00
5,00,00,000  5 Crore+",Nil,Nil,Nil,Nil,"Rs 19,77,10,200
19 Crore+"
iv,Residential Buildings,"Bangalo No.65,Dela Enqlev,Phase 4,Kunenama,Pune
Total Area 2443 Sq.Ft.
Built Up Area 2443 Sq.ft
Whether Inherited N
Purchase Date 2018-08-06
Purchase Cost 42430000.00
Development Cost 12125000.00
5,50,00,000  5 Crore+

House No.203,Gumohar,Sundarvan park,Samata nagar,Thane
Total Area 704 Sqft
Built Up Area 704 Sqft
Whether Inherited N
Purchase Date 1997-02-26
Purchase Cost 672000.00
Development Cost 0.00
1,20,00,000  1 Crore+

Quntam park, House No.302 Gulab Nagar, Khandarpada,Union Park Road, khar west, Mumbai
Total Area 895 Sq.Ft.
Built Up Area 895 Sq.Ft.
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 29700000.00
Development Cost 0.00
3,50,00,000  3 Crore+

House No. 1002,Link Road,Andheri Vindsar,Goregoan (West) Mumbai-400102
Total Area 1745 Sq.Ft.
Built Up Area 1745 Sq.Ft.
Whether Inherited N
Purchase Date 2018-10-30
Purchase Cost 72305750.00
Development Cost 6700300.00
8,00,00,000  8 Crore+

House No.2901 Basilas, Hiranandani Estate,Thane (W)
Total Area 340.76 Sq.Ft.
Built Up Area 3667.94 Sq.Ft.
Whether Inherited N
Purchase Date 2017-03-25
Purchase Cost 55000000.00
Development Cost 35019000.00
9,00,00,000  9 Crore+

House No.3001 Basilas, Hiranandani Estate,Thane (W)
Total Area 340.76 Sq.Ft
Built Up Area 3667.94 Sq.Ft.
Whether Inherited N
Purchase Date 2017-03-25
Purchase Cost 55000000.00
Development Cost 35019000.00
9,00,00,000  9 Crore+

House No. 105,Unic Shati,Unic Estate,Mira road,Thane
Total Area 40.80 Sq.Ft.
Built Up Area 439.17 Sq.Ft.
Whether Inherited N
Purchase Date 2018-07-26
Purchase Cost 5974356.00
Development Cost 2921500.00
80,00,000  80 Lacs+

House No. 106,Unic Estate, Mira road,Thane
Total Area 40.80 Sq.Ft.
Built Up Area 439.17 Sq.Ft.
Whether Inherited N
Purchase Date 2018-07-26
Purchase Cost 6263628.00
Development Cost 2921500.00
90,00,000  90 Lacs+","House No. 803 Vasant Lons,Steps,Majiwada,Thane
Total Area 138.47 Sq.Ft.
Built Up Area 138.47 Sq.Ft.
Whether Inherited N
Purchase Date 2010-10-26
Purchase Cost 8340000.00
Development Cost 7275000.00
3,00,00,000  3 Crore+

House No. 804 Vasant Lonas,Steps, Majiwada,Thane
Total Area 138.47 Sq.Ft.
Built Up Area 138.47 Sq.Ft.
Whether Inherited N
Purchase Date 2010-10-26
Purchase Cost 8340000.00
Development Cost 7275000.00
3,00,00,000  3 Crore+

House No. 204, Gulmohar,Sundarvan Park, Samta nagar, thane
Total Area 704 Sq.Ft.
Built Up Area 704 Sq.Ft.
Whether Inherited N
Purchase Date 1997-02-26
Purchase Cost 672000.00
Development Cost 87000.00
1,20,00,000  1 Crore+",Nil,Nil,Nil,Nil,"Rs 45,10,00,000
45 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"1,04,40,10,200  104 Crore+","12,66,00,000  12 Crore+",Nil,Nil,Nil,Nil,"Rs 1,17,06,10,200
117 Crore+",
Totals Calculated,"Rs 1,04,40,10,200
104 Crore+","Rs 12,66,00,000
12 Crore+",Nil,Nil,Nil,Nil,"Rs 1,17,06,10,200
117 Crore+",
