0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Manikpur
Total Area 5130
Built Up Area 769.5
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,09,26,900  1 Crore+

Divangan
Total Area 510
Built Up Area 76.5
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
9,79,200  9 Lacs+

Divangan
Total Area 19685
Built Up Area 2952.75
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,15,99,290  4 Crore+

Sandor
Total Area 54216
Built Up Area 18975.60
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
17,71,61,320  17 Crore+

Barampur
Total Area 860
Built Up Area 129
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
25,15,500  25 Lacs+

Koshimbe
Total Area 7300
Built Up Area 7300
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 23,41,82,210
23 Crore+"
ii,Non Agricultural Land,"Mankipur
Total Area 41470
Built Up Area 6220
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,08,72,150  10 Crore+

Divanman
Total Area 39083
Built Up Area 5862
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,50,39,360  7 Crore+

Gokhivre
Total Area 15000
Built Up Area 2250
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,72,25,000  2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 20,31,36,510
20 Crore+"
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iv,Residential Buildings,"Aster C-104 Vasai
Total Area 854
Built Up Area
Whether Inherited N
Purchase Date 2014-12-31
Purchase Cost 4916600.00
Development Cost 0.00
60,00,000  60 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 60,00,000
60 Lacs+"
v,Others,"Ajmer Developers Share
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
45,00,000  45 Lacs+

Pragati Infrastructure Share
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,30,00,000  1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,00,000
1 Crore+"
Total Current Market Value of (i) to (v) (as per Affidavit),"46,08,18,720  46 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 46,08,18,720
46 Crore+",
Totals Calculated,"Rs 46,08,18,720
46 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 46,08,18,720
46 Crore+",
