0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Arjuni 264
Total Area 5.47Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
35,00,000  35 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 35,00,000
35 Lacs+"
ii,Non Agricultural Land,"Nagpur 65
Total Area 9800Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-01-13
Purchase Cost 98000.00
Development Cost 0.00
35,00,000  35 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 35,00,000
35 Lacs+"
iii,Commercial Buildings,"Kohmara 17/14
Total Area 3000Sq.Ft
Built Up Area 3500Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 70000.00
Development Cost 1300000.00
80,00,000  80 Lacs+

Nagpur Murdoli 80
Total Area 270Sq.Ft
Built Up Area 270Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
30,00,000  30 Lacs+

Murdoli
Total Area 51666Sq.Ft
Built Up Area 783Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
84,00,000  84 Lacs+","Nagpur
Total Area 230Sq.Ft
Built Up Area 230Sq.Ft
Whether Inherited N
Purchase Date 2000-03-20
Purchase Cost 196500.00
Development Cost 0.00
30,00,000  30 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,24,00,000
2 Crore+"
iv,Residential Buildings,"Nagpur Kotwal Nagar Plot No. 4
Total Area 2400Sq.Ft
Built Up Area 2200Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 109000.00
Development Cost 600000.00
1,50,00,000  1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,50,00,000
1 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),"4,14,00,000  4 Crore+","30,00,000  30 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,44,00,000
4 Crore+",
Totals Calculated,"Rs 4,14,00,000
4 Crore+","Rs 30,00,000
30 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,44,00,000
4 Crore+",
