0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Yeur Thane 18/1
Total Area 2.97Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,36,83,200  4 Crore+

Yeur Thane 50/1
Total Area 0.33Acre
Built Up Area
Whether Inherited N
Purchase Date 2006-03-10
Purchase Cost 176000.00
Development Cost 0.00
46,40,574  46 Lacs+

Mulapur Sinnar 40
Total Area 1.92Acre
Built Up Area
Whether Inherited N
Purchase Date 2010-03-20
Purchase Cost 167200.00
Development Cost 0.00
7,58,784  7 Lacs+

Jamgaon Sinnar 230
Total Area 0.98Acre
Built Up Area
Whether Inherited N
Purchase Date 2010-03-20
Purchase Cost 200000.00
Development Cost 0.00
18,21,040  18 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,09,03,598
5 Crore+"
ii,Non Agricultural Land,"18/1 Yeur Thane
Total Area 12850
Built Up Area 1055Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,33,200  3 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,33,200
3 Lacs+"
iii,Commercial Buildings,"Shop No 7 LBS Road
Total Area 1630.11Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 73888920.00
Development Cost 0.00
7,38,88,920  7 Crore+

8 R Square LBS Road Mumbai
Total Area 1897.87Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 86112120.00
Development Cost 0.00
8,61,12,120  8 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 16,00,01,040
16 Crore+"
iv,Residential Buildings,"nad Bungalow Yeur 18/1
Total Area 1821.88Sq.Ft
Built Up Area 1821.88Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
32,91,200  32 Lacs+

Adarsh Co Op Hsg Society Cuff Parade 53
Total Area 1076Sq.Ft
Built Up Area 1075Sq.Ft
Whether Inherited N
Purchase Date 2004-08-10
Purchase Cost 10500000.00
Development Cost 0.00
1,05,00,000  1 Crore+","Flat No 10, Vishvajeet Society Veer Savarkar Thane West
Total Area 521Sq.Ft
Built Up Area 535Sq.Ft
Whether Inherited N
Purchase Date 2000-12-02
Purchase Cost 900000.00
Development Cost 0.00
1,04,25,000  1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,42,16,200
2 Crore+"
v,Others,"85/1, 85/1E, 81/1
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,14,55,253  2 Crore+

Kastur Pravin Gala
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
35,00,000  35 Lacs+

Mukund Athavle Advance For Property
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,00,000  11 Lacs+

28/1,26,32,33,63/A
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,80,48,800  2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 5,41,04,053
5 Crore+"
Total Current Market Value of (i) to (v) (as per Affidavit),"27,91,33,091  27 Crore+","1,04,25,000  1 Crore+",Nil,Nil,Nil,Nil,"Rs 28,95,58,091
28 Crore+",
Totals Calculated,"Rs 27,91,33,091
27 Crore+","Rs 1,04,25,000
1 Crore+",Nil,Nil,Nil,Nil,"Rs 28,95,58,091
28 Crore+",
