0,1,2,3,4,5,6,7,8
i,Agricultural Land,"Poi Kalyan Thane 25
Total Area 0.40
Built Up Area
Whether Inherited N
Purchase Date 2013-10-11
Purchase Cost 280000.00
Development Cost 0.00
5,64,540  5 Lacs+

Tisgaon Kalyan 5/1
Total Area 0.22.3
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,27,81,000  3 Crore+

Tisgaon Kalyan Thane 76A/Pt
Total Area 750Sq.Mtrs
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
93,00,000  93 Lacs+","Ghoure Kalyan Thane S.noi.-136/1 Area 0.40.0 c.Amnt - 430440 S.no.149/3 Area -0.16.0 c.amount-172176
Total Area 0.40
Built Up Area
Whether Inherited N
Purchase Date 2008-06-23
Purchase Cost 100000.00
Development Cost 0.00
6,02,616  6 Lacs+

Choure Kalyan 143/1A
Total Area 0.58
Built Up Area
Whether Inherited N
Purchase Date 2008-12-31
Purchase Cost 90000.00
Development Cost 0.00
6,24,138  6 Lacs+

Choure Kalyan 130/1A
Total Area 0.66
Built Up Area
Whether Inherited N
Purchase Date 2008-06-23
Purchase Cost 106000.00
Development Cost 0.00
7,15,607  7 Lacs+

Choure Kalyan 160/1B
Total Area 0.40
Built Up Area
Whether Inherited N
Purchase Date 2012-09-03
Purchase Cost 350000.00
Development Cost 0.00
4,30,440  4 Lacs+

Dahagaon Kalyan 14/3C
Total Area 0.13.4
Built Up Area
Whether Inherited N
Purchase Date 2017-06-06
Purchase Cost 300000.00
Development Cost 0.00
2,51,807  2 Lacs+

Jointly With Bros. & Sisters 107/13, 75/56, 75/23, 75/21, 75/18, 106/6, 106/4
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
35,52,24,000  35 Crore+",Nil,Nil,Nil,Nil,"Rs 40,04,94,148
40 Crore+"
ii,Non Agricultural Land,"Tisgaon Kalyan 82
Total Area 0.09
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,32,30,000  1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,32,30,000
1 Crore+"
iii,Commercial Buildings,Nil,"Shop No. 2 Tisai House 78
Total Area 396Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-01-03
Purchase Cost 642000.00
Development Cost 0.00
10,09,736  10 Lacs+

3rd Floor, Tisai House Gorakshnath Mandir, 78
Total Area 1441Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-01-03
Purchase Cost 951500.00
Development Cost 0.00
54,41,128  54 Lacs+

Shop No. 1 Siddhivinayak Garden, Diva Agasan Road 8
Total Area 185Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-10-31
Purchase Cost 580000.00
Development Cost 0.00
8,14,022  8 Lacs+

Shop No 1 Siddhivinayak Garden Diva Agasan Road 8
Total Area 205Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-10-31
Purchase Cost 820000.00
Development Cost 0.00
8,64,870  8 Lacs+

RGB Construction 13/1/&2
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2007-02-05
Purchase Cost 300000.00
Development Cost 0.00
81,08,122  81 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,62,37,878
1 Crore+"
iv,Residential Buildings,"Shivmanga Atps R No 47 4th Floor Kalyan 72A
Total Area 31.13Sq.Mtrs
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
12,72,594  12 Lacs+","Milind Gaikwad Nilesh Bhawan 76
Total Area 600Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2006-01-12
Purchase Cost 240000.00
Development Cost 0.00
17,25,642  17 Lacs+

R No. 1 2 & 3 R No. 5, Pune Link Road
Total Area 600Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2006-01-12
Purchase Cost 650000.00
Development Cost 0.00
45,15,428  45 Lacs+

Flat No 1 Siddhivinayak Garden, Diva Agasan Sabe 8
Total Area 565Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-10-31
Purchase Cost 1177000.00
Development Cost 0.00
16,11,750  16 Lacs+

Khadakpada Chowk, Kalyan W 808014940300
Total Area 786Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-07-03
Purchase Cost 6000000.00
Development Cost 0.00
33,79,354  33 Lacs+

Khadakpada Chowk, Kalyan W 808014940300
Total Area 911Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-07-03
Purchase Cost 6000000.00
Development Cost 0.00
36,28,262  36 Lacs+

Flat No. 302, 602, 801, 1001, 1101 RGB Construction 13/1&2
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2007-02-05
Purchase Cost 300000.00
Development Cost 0.00
1,06,76,955  1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,68,09,985
2 Crore+"
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil
Total Current Market Value of (i) to (v) (as per Affidavit),0,0,Nil,Nil,Nil,Nil,Rs 0,
Totals Calculated,"Rs 5,71,48,134
5 Crore+","Rs 39,96,23,877
39 Crore+",Nil,Nil,Nil,Nil,"Rs 45,67,72,011
45 Crore+",
