
i,Agricultural Land,"Belnadi Pawshi Tal kudal Dist Sindhudurg S No 14 Hissa no 5
Total Area 0.114 Acre
Built Up Area
Whether Inherited N
Purchase Date 2015-02-20
Purchase Cost 83200.00
Development Cost 0.00
1,95,000  1 Lacs+

Belnadi Pawshi Tal kudal Dist Sindhudurg S No 13 Hissa no 25
Total Area 0.160 Acre
Built Up Area
Whether Inherited N
Purchase Date 2015-02-20
Purchase Cost 98470.00
Development Cost 0.00
2,29,500  2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,24,500
4 Lacs+"
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil
iii,Commercial Buildings,Nil,"Randheer Vihar Gala No 7 bhandup W CTS No 187, 187/1
Total Area 286.43 sqft
Built Up Area 401.43 sqft
Whether Inherited N
Purchase Date 2022-12-20
Purchase Cost 2348600.00
Development Cost 0.00
50,72,675  50 Lacs+",Nil,Nil,Nil,Nil,"Rs 50,72,675
50 Lacs+"
iv,Residential Buildings,"Shivram Park No 704 bhandup W Jointly CTS No 187
Total Area 425.99
Built Up Area 600
Whether Inherited N
Purchase Date 2031-12-20
Purchase Cost 1893260.00
Development Cost 0.00
54,14,333  54 Lacs+

Rediz Chawl Shivaji nagar bhandup w
Total Area 150 sqft
Built Up Area 180
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 177460.00
Development Cost 0.00
13,25,000  13 Lacs+

Runwal Greens Flat no 1304 Rosewood mumlund W CTS NO 681a/7, 681A/8, 381A/9 Jointly 50%
Total Area 928.81 sqft
Built Up Area 1550
Whether Inherited N
Purchase Date 2029-12-20
Purchase Cost 4949163.00
Development Cost 0.00
67,33,872  67 Lacs+","Shivram Park No 704 bhandup W Jointly CTS No 187
Total Area 425.99
Built Up Area 600
Whether Inherited N
Purchase Date 2018-10-20
Purchase Cost 1023010.00
Development Cost 0.00
54,14,333  54 Lacs+

Runwal Greens Flat No 1304 Rosewood Mulund W CTS NO 681A/7,8,9 50% jointly
Total Area 928.81
Built Up Area 1550
Whether Inherited N
Purchase Date 2029-12-20
Purchase Cost 4949163.00
Development Cost 0.00
67,33,872  67 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,56,21,410
2 Crore+"
v,Others,"Furniture
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,97,700  1 Lacs+","Furniture
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
94,000  94 Thou+",Nil,Nil,Nil,Nil,"Rs 2,91,700
2 Lacs+"
Total Current Market Value of (i) to (v) (as per Affidavit),"1,40,87,405  1 Crore+","1,73,14,880  1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,14,02,285
3 Crore+"
Totals Calculated,"Rs 1,40,95,405
1 Crore+","Rs 1,73,14,880
1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,14,10,285
3 Crore+"
