
i,Agricultural Land,"Devprimpri, Tal - Jamner Gat NO. 233/2
Total Area 6 Acres
Built Up Area
Whether Inherited N
Purchase Date 2012-01-03
Purchase Cost 841180.00
Development Cost 0.00
9,50,000  9 Lacs+","Devprimpri, Tal - Jamner Gat No. 233/1
Total Area 5 acres 37 r
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
9,22,000  9 Lacs+

Mehrul, Tal - Jalgaon, Gat No. 82 + 83/2
Total Area 4 Acres 04 R
Built Up Area
Whether Inherited N
Purchase Date 2010-12-31
Purchase Cost 1025900.00
Development Cost 0.00
32,00,000  32 Lacs+",Nil,Nil,Nil,Nil,"Rs 50,72,000
50 Lacs+"
ii,Non Agricultural Land,"Jamner Gat NO. 439 Plot No. 87 to 197
Total Area 280162.60 sq. ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 408379.00
5,01,00,000  5 Crore+

Jamner Gat No. 439
Total Area 68248.50 sq. ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,22,00,000  1 Crore+

Jamner Gat NO. 482/1 + 482/2 +540/2 Plot NO. 1 to 243
Total Area 481927.63
Built Up Area
Whether Inherited N
Purchase Date 2011-09-03
Purchase Cost 851600.00
Development Cost 174500.00
3,29,00,000  3 Crore+","Jamner Gat No. 482/1 + 482/2 + 540/2 Plot NO . 1 to 243
Total Area 481927.63 sq. ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 272935.00
5,14,00,000  5 Crore+",Nil,Nil,Nil,Nil,"Rs 14,66,00,000
14 Crore+"
iii,Commercial Buildings,Nil,"Jamner Gat No. 442 3215/116
Total Area 10660.24
Built Up Area
Whether Inherited N
Purchase Date 2000-05-23
Purchase Cost 515000.00
Development Cost 0.00
26,60,000  26 Lacs+",Nil,Nil,Nil,Nil,"Rs 26,60,000
26 Lacs+"
iv,Residential Buildings,"Pune - Erandwana - Pune Apartment No. 2 & 4 Plot No. 61/16, CS NO. 104/18
Total Area 2304
Built Up Area
Whether Inherited N
Purchase Date 2011-06-09
Purchase Cost 5287500.00
Development Cost 0.00
1,71,50,000  1 Crore+

Jamner, S.N. 916, 961 S.N. 1833 House No. 306 A and 306
Total Area 2108
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,00,000  4 Lacs+

Jamner City S.No. 143, gat No. 475, Plot NO. 8 & 10 House No. 2499
Total Area 12484
Built Up Area 3638
Whether Inherited Y
Purchase Date 2003-03-10
Purchase Cost 345220.00
Development Cost 2666252.00
90,00,000  90 Lacs+

Mumbai Varsova, Andheri (W), Mumbai House No. 2 A/ 201, CTS NO. 1374/A
Total Area
Built Up Area 693.63
Whether Inherited N
Purchase Date 2010-01-07
Purchase Cost 4667400.00
Development Cost 0.00
1,35,00,000  1 Crore+

Jalgaon, C.S.No. 2674, B/1, Plot No. 18
Total Area 7727.69
Built Up Area 1998
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 9203500.00
Development Cost 0.00
1,66,00,000  1 Crore+","Pune - Erandwana - Pune Apartment No. 2 & 4 Plot No. 61/16, CS NO. 104/18
Total Area 2304
Built Up Area
Whether Inherited N
Purchase Date 2011-06-09
Purchase Cost 5287500.00
Development Cost 0.00
1,71,50,000  1 Crore+",Nil,Nil,Nil,Nil,"Rs 7,38,00,000
7 Crore+"
v,Others,"Jamner Gat No. 558
Total Area 05 r
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
9,50,000  9 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 9,50,000
9 Lacs+"
Total Current Market Value of (i) to (v) (as per Affidavit),"15,37,50,000  15 Crore+","7,53,32,000  7 Crore+",Nil,Nil,Nil,Nil,"Rs 22,90,82,000
22 Crore+"
Totals Calculated,"Rs 15,37,50,000
15 Crore+","Rs 7,53,32,000
7 Crore+",Nil,Nil,Nil,Nil,"Rs 22,90,82,000
22 Crore+"
