0,1,2,3
self,Y,2017 - 2018,"2017 - 2018 ** Rs 32,49,543 ~ 32 Lacs+
2016 - 2017 ** Rs 25,60,933 ~ 25 Lacs+
2015 - 2016 ** Rs 17,91,571 ~ 17 Lacs+
2014 - 2015 ** Rs 17,60,316 ~ 17 Lacs+
2013 - 2014 ** Rs 15,93,632 ~ 15 Lacs+"
spouse,Y,2017 - 2018,"2017 - 2018 ** Rs 16,25,653 ~ 16 Lacs+
2016 - 2017 ** Rs 14,97,617 ~ 14 Lacs+
2015 - 2016 ** Rs 13,68,659 ~ 13 Lacs+
2014 - 2015 ** Rs 11,24,558 ~ 11 Lacs+
2013 - 2014 ** Rs 10,69,442 ~ 10 Lacs+"
huf,Y,2017 - 2018,"2017 - 2018 ** Rs 12,31,719 ~ 12 Lacs+
2016 - 2017 ** Rs 12,21,718 ~ 12 Lacs+
2015 - 2016 ** Rs 14,02,016 ~ 14 Lacs+
2014 - 2015 ** Rs 9,96,955 ~ 9 Lacs+
2013 - 2014 ** Rs 9,98,426 ~ 9 Lacs+"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
