0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 8,50,430 ~ 8 Lacs+
2017 - 2018 ** Rs 7,68,410 ~ 7 Lacs+
2016 - 2017 ** Rs 4,94,180 ~ 4 Lacs+
2015 - 2016 ** Rs 3,60,820 ~ 3 Lacs+
2014 - 2015 ** Rs 3,39,060 ~ 3 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 4,47,720 ~ 4 Lacs+
2017 - 2018 ** Rs 6,29,280 ~ 6 Lacs+
2016 - 2017 ** Rs 3,13,040 ~ 3 Lacs+
2015 - 2016 ** Rs 2,65,580 ~ 2 Lacs+
2014 - 2015 ** Rs 2,56,250 ~ 2 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
