0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 10,95,260 ~ 10 Lacs+
2017 - 2018 ** Rs 10,05,512 ~ 10 Lacs+
2016 - 2017 ** Rs 18,11,299 ~ 18 Lacs+
2015 - 2016 ** Rs 7,73,824 ~ 7 Lacs+
2014 - 2015 ** Rs 6,95,659 ~ 6 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 5,42,500 ~ 5 Lacs+
2017 - 2018 ** Rs 57,490 ~ 57 Thou+
2016 - 2017 ** Rs 3,340 ~ 3 Thou+
None ** Rs 0 ~
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
