0,1,2,3
self,Y,2017 - 2018,"2017 - 2018 ** Rs 4,32,460 ~ 4 Lacs+
2016 - 2017 ** Rs 3,26,460 ~ 3 Lacs+
2015 - 2016 ** Rs 4,41,010 ~ 4 Lacs+
2014 - 2015 ** Rs 1,83,420 ~ 1 Lacs+
2013 - 2014 ** Rs 0 ~"
spouse,Y,2017 - 2018,"2017 - 2018 ** Rs 4,88,250 ~ 4 Lacs+
2016 - 2017 ** Rs 3,43,370 ~ 3 Lacs+
2015 - 2016 ** Rs 0 ~
2014 - 2015 ** Rs 0 ~
2013 - 2014 ** Rs 0 ~"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
