0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 26,30,560 ~ 26 Lacs+
2017 - 2018 ** Rs 7,19,950 ~ 7 Lacs+
2016 - 2017 ** Rs 9,35,110 ~ 9 Lacs+
2015 - 2016 ** Rs 85,50,070 ~ 85 Lacs+
2014 - 2015 ** Rs 22,15,700 ~ 22 Lacs+"
spouse,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,Y,2018 - 2019,"2018 - 2019 ** Rs 2,04,780 ~ 2 Lacs+
2017 - 2018 ** Rs 3,11,010 ~ 3 Lacs+
None ** Rs 12,52,990 ~ 12 Lacs+
2015 - 2016 ** Rs 17,01,710 ~ 17 Lacs+
2014 - 2015 ** Rs 24,64,080 ~ 24 Lacs+"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
