0,1,2,3
self,Y,2019 - 2020,"2019 - 2020 ** Rs 9,80,000 ~ 9 Lacs+
None ** Rs 7,50,000 ~ 7 Lacs+
None ** Rs 10,07,296 ~ 10 Lacs+
None ** Rs 8,44,008 ~ 8 Lacs+
None ** Rs 6,89,370 ~ 6 Lacs+"
spouse,Y,2019 - 2020,"2019 - 2020 ** Rs 4,10,800 ~ 4 Lacs+
None ** Rs 5,39,540 ~ 5 Lacs+
None ** Rs 5,24,402 ~ 5 Lacs+
None ** Rs 5,29,000 ~ 5 Lacs+
None ** Rs 5,75,400 ~ 5 Lacs+"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
