0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 2,66,27,500 ~ 2 Crore+
2017 - 2018 ** Rs 2,27,30,740 ~ 2 Crore+
2016 - 2017 ** Rs 1,12,35,940 ~ 1 Crore+
2015 - 2016 ** Rs 1,28,16,470 ~ 1 Crore+
2014 - 2015 ** Rs 1,31,20,300 ~ 1 Crore+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 46,430 ~ 46 Thou+
2017 - 2018 ** Rs 51,510 ~ 51 Thou+
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,Y,2018 - 2019,"2018 - 2019 ** Rs 18,47,160 ~ 18 Lacs+
2017 - 2018 ** Rs 10,95,400 ~ 10 Lacs+
2016 - 2017 ** Rs 10,91,970 ~ 10 Lacs+
2015 - 2016 ** Rs 10,13,920 ~ 10 Lacs+
2014 - 2015 ** Rs 10,25,390 ~ 10 Lacs+"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
