0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 35,79,073 ~ 35 Lacs+
2017 - 2018 ** Rs 50,55,192 ~ 50 Lacs+
2016 - 2017 ** Rs 29,37,292 ~ 29 Lacs+
2015 - 2016 ** Rs 13,31,034 ~ 13 Lacs+
2014 - 2015 ** Rs 17,89,847 ~ 17 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 20,43,818 ~ 20 Lacs+
2017 - 2018 ** Rs 35,98,630 ~ 35 Lacs+
2016 - 2017 ** Rs 10,26,964 ~ 10 Lacs+
2015 - 2016 ** Rs 12,44,703 ~ 12 Lacs+
2014 - 2015 ** Rs 6,23,439 ~ 6 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
