0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 74,85,025 ~ 74 Lacs+
2017 - 2018 ** Rs 1,15,85,398 ~ 1 Crore+
2016 - 2017 ** Rs 70,80,903 ~ 70 Lacs+
2015 - 2016 ** Rs 1,84,18,366 ~ 1 Crore+
2014 - 2015 ** Rs 1,96,89,510 ~ 1 Crore+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 33,79,510 ~ 33 Lacs+
2017 - 2018 ** Rs 28,17,979 ~ 28 Lacs+
2016 - 2017 ** Rs 27,80,292 ~ 27 Lacs+
2015 - 2016 ** Rs 23,24,735 ~ 23 Lacs+
2014 - 2015 ** Rs 17,58,875 ~ 17 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
