0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 2,13,91,960 ~ 2 Crore+
2017 - 2018 ** Rs 2,33,77,571 ~ 2 Crore+
2016 - 2017 ** Rs 2,36,49,503 ~ 2 Crore+
2015 - 2016 ** Rs 2,00,55,006 ~ 2 Crore+
2014 - 2015 ** Rs 1,73,85,958 ~ 1 Crore+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 1,04,04,282 ~ 1 Crore+
2017 - 2018 ** Rs 1,00,78,058 ~ 1 Crore+
2016 - 2017 ** Rs 27,87,480 ~ 27 Lacs+
2015 - 2016 ** Rs 3,69,941 ~ 3 Lacs+
2014 - 2015 ** Rs 4,39,933 ~ 4 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
