0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 46,90,469 ~ 46 Lacs+
2017 - 2018 ** Rs 25,86,676 ~ 25 Lacs+
2016 - 2017 ** Rs 12,58,033 ~ 12 Lacs+
2015 - 2016 ** Rs 10,92,230 ~ 10 Lacs+
2014 - 2015 ** Rs 5,39,001 ~ 5 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 5,33,786 ~ 5 Lacs+
2017 - 2018 ** Rs 5,77,866 ~ 5 Lacs+
2016 - 2017 ** Rs 6,90,272 ~ 6 Lacs+
2015 - 2016 ** Rs 11,66,763 ~ 11 Lacs+
2014 - 2015 ** Rs 1,09,171 ~ 1 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 6,31,030 ~ 6 Lacs+
2017 - 2018 ** Rs 7,49,259 ~ 7 Lacs+
2016 - 2017 ** Rs 9,95,304 ~ 9 Lacs+
2015 - 2016 ** Rs 10,35,500 ~ 10 Lacs+
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
