0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 23,73,520 ~ 23 Lacs+
2017 - 2018 ** Rs 27,26,770 ~ 27 Lacs+
2016 - 2017 ** Rs 37,87,840 ~ 37 Lacs+
2015 - 2016 ** Rs 2,93,87,360 ~ 2 Crore+
2014 - 2015 ** Rs 2,37,96,720 ~ 2 Crore+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 3,100 ~ 3 Thou+
2017 - 2018 ** Rs 0 ~
2016 - 2017 ** Rs 17,11,620 ~ 17 Lacs+
2015 - 2016 ** Rs 30,21,520 ~ 30 Lacs+
2014 - 2015 ** Rs 24,39,570 ~ 24 Lacs+"
huf,Y,2018 - 2019,"2018 - 2019 ** Rs 37,31,590 ~ 37 Lacs+
2017 - 2018 ** Rs 43,66,960 ~ 43 Lacs+
2016 - 2017 ** Rs 48,38,740 ~ 48 Lacs+
2015 - 2016 ** Rs 23,64,200 ~ 23 Lacs+
2014 - 2015 ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
