0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 18,06,160 ~ 18 Lacs+
2017 - 2018 ** Rs 17,60,890 ~ 17 Lacs+
2016 - 2017 ** Rs 8,49,070 ~ 8 Lacs+
2015 - 2016 ** Rs 2,12,620 ~ 2 Lacs+
2014 - 2015 ** Rs 4,05,580 ~ 4 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 3,72,920 ~ 3 Lacs+
2017 - 2018 ** Rs 4,13,060 ~ 4 Lacs+
2016 - 2017 ** Rs 3,18,450 ~ 3 Lacs+
2015 - 2016 ** Rs 3,00,040 ~ 3 Lacs+
2014 - 2015 ** Rs 6,17,690 ~ 6 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 23,86,690 ~ 23 Lacs+
2017 - 2018 ** Rs 3,15,480 ~ 3 Lacs+
2016 - 2017 ** Rs 2,60,840 ~ 2 Lacs+
2015 - 2016 ** Rs 2,90,930 ~ 2 Lacs+
2014 - 2015 ** Rs 3,81,080 ~ 3 Lacs+"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
