0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 21,92,646 ~ 21 Lacs+
2017 - 2018 ** Rs 20,67,566 ~ 20 Lacs+
2016 - 2017 ** Rs 9,77,554 ~ 9 Lacs+
2015 - 2016 ** Rs 23,653 ~ 23 Thou+
2014 - 2015 ** Rs 6,45,325 ~ 6 Lacs+"
spouse,Y,2017 - 2018,"2017 - 2018 ** Rs 16,99,755 ~ 16 Lacs+
2016 - 2017 ** Rs 17,21,885 ~ 17 Lacs+
2015 - 2016 ** Rs 11,89,094 ~ 11 Lacs+
2014 - 2015 ** Rs 10,57,188 ~ 10 Lacs+
2013 - 2014 ** Rs 8,97,478 ~ 8 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
