0,1,2,3
self,Y,2019 - 2020,"2019 - 2020 ** Rs 11,63,620 ~ 11 Lacs+
2018 - 2019 ** Rs 10,86,034 ~ 10 Lacs+
2017 - 2018 ** Rs 9,80,418 ~ 9 Lacs+
2016 - 2017 ** Rs 11,38,533 ~ 11 Lacs+
2015 - 2016 ** Rs 5,43,516 ~ 5 Lacs+"
spouse,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
