0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 26,56,550 ~ 26 Lacs+
2017 - 2018 ** Rs 20,58,800 ~ 20 Lacs+
2016 - 2017 ** Rs 10,89,470 ~ 10 Lacs+
2015 - 2016 ** Rs 1,68,220 ~ 1 Lacs+
2014 - 2015 ** Rs 2,76,560 ~ 2 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 22,38,020 ~ 22 Lacs+
2017 - 2018 ** Rs 20,19,260 ~ 20 Lacs+
2016 - 2017 ** Rs 18,40,300 ~ 18 Lacs+
2015 - 2016 ** Rs 19,93,560 ~ 19 Lacs+
2014 - 2015 ** Rs 24,38,552 ~ 24 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
