0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 12,97,110 ~ 12 Lacs+
2017 - 2018 ** Rs 9,08,460 ~ 9 Lacs+
2016 - 2017 ** Rs 10,15,570 ~ 10 Lacs+
2015 - 2016 ** Rs 7,53,080 ~ 7 Lacs+
2014 - 2015 ** Rs 5,56,010 ~ 5 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 10,74,730 ~ 10 Lacs+
2017 - 2018 ** Rs 11,42,410 ~ 11 Lacs+
2016 - 2017 ** Rs 9,61,440 ~ 9 Lacs+
2015 - 2016 ** Rs 8,13,790 ~ 8 Lacs+
2014 - 2015 ** Rs 6,58,790 ~ 6 Lacs+"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
