0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 30,29,600 ~ 30 Lacs+
2017 - 2018 ** Rs 24,07,262 ~ 24 Lacs+
2016 - 2017 ** Rs 13,54,594 ~ 13 Lacs+
2015 - 2016 ** Rs 6,89,196 ~ 6 Lacs+
2014 - 2015 ** Rs 6,67,504 ~ 6 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 7,92,105 ~ 7 Lacs+
2017 - 2018 ** Rs 9,59,116 ~ 9 Lacs+
2016 - 2017 ** Rs 7,04,669 ~ 7 Lacs+
2015 - 2016 ** Rs 6,83,646 ~ 6 Lacs+
2014 - 2015 ** Rs 5,50,003 ~ 5 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
