0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 24,31,789 ~ 24 Lacs+
2017 - 2018 ** Rs 23,18,279 ~ 23 Lacs+
2016 - 2017 ** Rs 14,95,557 ~ 14 Lacs+
2015 - 2016 ** Rs 9,41,492 ~ 9 Lacs+
2014 - 2015 ** Rs 12,73,250 ~ 12 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 7,67,062 ~ 7 Lacs+
2017 - 2018 ** Rs 13,07,012 ~ 13 Lacs+
2016 - 2017 ** Rs 5,74,059 ~ 5 Lacs+
2015 - 2016 ** Rs 4,24,667 ~ 4 Lacs+
2014 - 2015 ** Rs 5,21,833 ~ 5 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
