0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 29,64,199 ~ 29 Lacs+
2017 - 2018 ** Rs 92,65,125 ~ 92 Lacs+
2016 - 2017 ** Rs 37,32,023 ~ 37 Lacs+
2015 - 2016 ** Rs 58,00,000 ~ 58 Lacs+
2014 - 2015 ** Rs 92,16,716 ~ 92 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 20,22,924 ~ 20 Lacs+
2017 - 2018 ** Rs 28,66,381 ~ 28 Lacs+
2016 - 2017 ** Rs 33,46,214 ~ 33 Lacs+
2015 - 2016 ** Rs 36,37,906 ~ 36 Lacs+
2014 - 2015 ** Rs 46,54,269 ~ 46 Lacs+"
huf,Y,2018 - 2019,"2018 - 2019 ** Rs 80,92,929 ~ 80 Lacs+
2017 - 2018 ** Rs 1,15,96,459 ~ 1 Crore+
2016 - 2017 ** Rs 1,11,16,560 ~ 1 Crore+
2015 - 2016 ** Rs 97,30,651 ~ 97 Lacs+
2014 - 2015 ** Rs 1,31,86,312 ~ 1 Crore+"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 20,53,946 ~ 20 Lacs+
2017 - 2018 ** Rs 20,23,842 ~ 20 Lacs+
2016 - 2017 ** Rs 5,97,153 ~ 5 Lacs+
2015 - 2016 ** Rs 6,29,309 ~ 6 Lacs+
None ** Rs 0 ~"
dependent2,Y,2018 - 2019,"2018 - 2019 ** Rs 11,71,568 ~ 11 Lacs+
2017 - 2018 ** Rs 19,71,935 ~ 19 Lacs+
2016 - 2017 ** Rs 28,25,883 ~ 28 Lacs+
2015 - 2016 ** Rs 26,07,485 ~ 26 Lacs+
2014 - 2015 ** Rs 54,39,694 ~ 54 Lacs+"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
