0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 20,85,791 ~ 20 Lacs+
2017 - 2018 ** Rs 19,13,390 ~ 19 Lacs+
2016 - 2017 ** Rs 15,49,274 ~ 15 Lacs+
2015 - 2016 ** Rs 13,00,000 ~ 13 Lacs+
2014 - 2015 ** Rs 9,98,783 ~ 9 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 3,19,732 ~ 3 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
