0,1,2,3
self,Y,None,"2018 - 2019 ** Rs 56,87,560 ~ 56 Lacs+
2017 - 2018 ** Rs 57,16,902 ~ 57 Lacs+
2016 - 2017 ** Rs 57,09,238 ~ 57 Lacs+
2015 - 2016 ** Rs 56,59,864 ~ 56 Lacs+
2014 - 2015 ** Rs 55,84,538 ~ 55 Lacs+"
spouse,Y,None,"2018 - 2019 ** Rs 24,28,614 ~ 24 Lacs+
2017 - 2018 ** Rs 22,37,353 ~ 22 Lacs+
2016 - 2017 ** Rs 25,53,710 ~ 25 Lacs+
2015 - 2016 ** Rs 13,87,343 ~ 13 Lacs+
2014 - 2015 ** Rs 11,04,332 ~ 11 Lacs+"
huf,,,"** Nil
** Nil
** Nil
** Nil
** Nil"
dependent1,,,"** Nil
** Nil
** Nil
** Nil
** Nil"
dependent2,,,"** Nil
** Nil
** Nil
** Nil
** Nil"
dependent3,,,"** Nil
** Nil
** Nil
** Nil
** Nil"
