0,1,2,3
self,Y,2019 - 2020,"2019 - 2020 ** Rs 4,90,000 ~ 4 Lacs+
2018 - 2019 ** Rs 5,53,692 ~ 5 Lacs+
2017 - 2018 ** Rs 4,42,983 ~ 4 Lacs+
2016 - 2017 ** Rs 5,00,838 ~ 5 Lacs+
2015 - 2016 ** Rs 4,80,359 ~ 4 Lacs+"
spouse,Y,2019 - 2020,"2019 - 2020 ** Rs 3,50,000 ~ 3 Lacs+
2018 - 2019 ** Rs 2,61,803 ~ 2 Lacs+
2017 - 2018 ** Rs 2,64,463 ~ 2 Lacs+
2016 - 2017 ** Rs 2,71,454 ~ 2 Lacs+
2015 - 2016 ** Rs 2,44,209 ~ 2 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
