0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 30,30,940 ~ 30 Lacs+
2017 - 2018 ** Rs 18,13,790 ~ 18 Lacs+
2016 - 2017 ** Rs 8,76,770 ~ 8 Lacs+
2015 - 2016 ** Rs 6,51,100 ~ 6 Lacs+
2014 - 2015 ** Rs 7,22,340 ~ 7 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 1,75,080 ~ 1 Lacs+
2017 - 2018 ** Rs 1,66,060 ~ 1 Lacs+
2016 - 2017 ** Rs 2,53,580 ~ 2 Lacs+
2015 - 2016 ** Rs 2,73,610 ~ 2 Lacs+
2014 - 2015 ** Rs 2,45,670 ~ 2 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
