0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 7,35,253 ~ 7 Lacs+
2017 - 2018 ** Rs 5,96,740 ~ 5 Lacs+
2016 - 2017 ** Rs 6,03,942 ~ 6 Lacs+
2015 - 2016 ** Rs 5,87,251 ~ 5 Lacs+
2014 - 2015 ** Rs 5,46,822 ~ 5 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 4,05,732 ~ 4 Lacs+
2017 - 2018 ** Rs 3,65,787 ~ 3 Lacs+
2016 - 2017 ** Rs 3,49,583 ~ 3 Lacs+
2015 - 2016 ** Rs 2,95,889 ~ 2 Lacs+
2014 - 2015 ** Rs 2,86,096 ~ 2 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
