0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 31,48,100 ~ 31 Lacs+
2017 - 2018 ** Rs 27,74,740 ~ 27 Lacs+
2016 - 2017 ** Rs 18,11,940 ~ 18 Lacs+
2015 - 2016 ** Rs 17,27,530 ~ 17 Lacs+
2014 - 2015 ** Rs 16,48,330 ~ 16 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 4,53,126 ~ 4 Lacs+
2017 - 2018 ** Rs 1,73,029 ~ 1 Lacs+
2016 - 2017 ** Rs 4,52,320 ~ 4 Lacs+
2015 - 2016 ** Rs 1,66,890 ~ 1 Lacs+
2014 - 2015 ** Rs 4,79,690 ~ 4 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 4,48,580 ~ 4 Lacs+
2017 - 2018 ** Rs 4,07,570 ~ 4 Lacs+
2016 - 2017 ** Rs 4,46,790 ~ 4 Lacs+
2015 - 2016 ** Rs 4,32,730 ~ 4 Lacs+
2014 - 2015 ** Rs 4,08,420 ~ 4 Lacs+"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
