0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 22,68,224 ~ 22 Lacs+
2017 - 2018 ** Rs 26,89,243 ~ 26 Lacs+
2016 - 2017 ** Rs 18,24,527 ~ 18 Lacs+
2015 - 2016 ** Rs 42,77,116 ~ 42 Lacs+
2014 - 2015 ** Rs 36,06,722 ~ 36 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 9,72,596 ~ 9 Lacs+
2017 - 2018 ** Rs 11,77,812 ~ 11 Lacs+
2016 - 2017 ** Rs 12,02,962 ~ 12 Lacs+
2015 - 2016 ** Rs 15,55,341 ~ 15 Lacs+
2014 - 2015 ** Rs 11,11,818 ~ 11 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
