0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 93,37,668 ~ 93 Lacs+
2017 - 2018 ** Rs 89,20,135 ~ 89 Lacs+
2016 - 2017 ** Rs 88,14,839 ~ 88 Lacs+
2015 - 2016 ** Rs 56,65,373 ~ 56 Lacs+
2014 - 2015 ** Rs 47,85,857 ~ 47 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 7,18,099 ~ 7 Lacs+
2017 - 2018 ** Rs 5,12,398 ~ 5 Lacs+
2016 - 2017 ** Rs 5,14,166 ~ 5 Lacs+
2015 - 2016 ** Rs 3,37,454 ~ 3 Lacs+
2014 - 2015 ** Rs 3,70,160 ~ 3 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
