0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 36,61,941 ~ 36 Lacs+
2017 - 2018 ** Rs 31,79,023 ~ 31 Lacs+
2016 - 2017 ** Rs 18,92,467 ~ 18 Lacs+
2015 - 2016 ** Rs 14,50,132 ~ 14 Lacs+
2014 - 2015 ** Rs 8,65,024 ~ 8 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 18,21,100 ~ 18 Lacs+
2017 - 2018 ** Rs 14,84,999 ~ 14 Lacs+
2016 - 2017 ** Rs 7,15,400 ~ 7 Lacs+
2015 - 2016 ** Rs 6,80,240 ~ 6 Lacs+
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
