0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 23,73,433 ~ 23 Lacs+
2017 - 2018 ** Rs 28,52,255 ~ 28 Lacs+
2016 - 2017 ** Rs 12,89,067 ~ 12 Lacs+
2015 - 2016 ** Rs 6,61,761 ~ 6 Lacs+
2014 - 2015 ** Rs 2,79,348 ~ 2 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 2,09,215 ~ 2 Lacs+
2017 - 2018 ** Rs 1,91,140 ~ 1 Lacs+
2016 - 2017 ** Rs 1,54,002 ~ 1 Lacs+
2015 - 2016 ** Rs 1,27,425 ~ 1 Lacs+
2014 - 2015 ** Rs 1,17,516 ~ 1 Lacs+"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
