0,1,2,3
self,Y,2018 - 2019,"None ** Rs 41,25,745 ~ 41 Lacs+
None ** Rs 45,34,945 ~ 45 Lacs+
None ** Rs 29,10,862 ~ 29 Lacs+
None ** Rs 13,34,256 ~ 13 Lacs+
None ** Rs 15,66,523 ~ 15 Lacs+"
spouse,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
