0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 18,05,480 ~ 18 Lacs+
2017 - 2018 ** Rs 18,03,778 ~ 18 Lacs+
2016 - 2017 ** Rs 8,17,206 ~ 8 Lacs+
2015 - 2016 ** Rs 2,69,985 ~ 2 Lacs+
2014 - 2015 ** Rs 2,65,850 ~ 2 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 12,15,264 ~ 12 Lacs+
2017 - 2018 ** Rs 13,42,356 ~ 13 Lacs+
2016 - 2017 ** Rs 13,44,376 ~ 13 Lacs+
2015 - 2016 ** Rs 8,50,522 ~ 8 Lacs+
2014 - 2015 ** Rs 8,46,510 ~ 8 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
