0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 31,47,863 ~ 31 Lacs+
2017 - 2018 ** Rs 41,58,865 ~ 41 Lacs+
2016 - 2017 ** Rs 18,51,755 ~ 18 Lacs+
2015 - 2016 ** Rs 1,26,470 ~ 1 Lacs+
2014 - 2015 ** Rs 7,32,388 ~ 7 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 6,73,627 ~ 6 Lacs+
2017 - 2018 ** Rs 7,30,742 ~ 7 Lacs+
2016 - 2017 ** Rs 4,24,764 ~ 4 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 22,26,007 ~ 22 Lacs+
2017 - 2018 ** Rs 16,84,788 ~ 16 Lacs+
2016 - 2017 ** Rs 17,20,576 ~ 17 Lacs+
2015 - 2016 ** Rs 20,51,267 ~ 20 Lacs+
2014 - 2015 ** Rs 14,13,416 ~ 14 Lacs+"
dependent2,Y,2018 - 2019,"2018 - 2019 ** Rs 11,97,678 ~ 11 Lacs+
2017 - 2018 ** Rs 10,25,978 ~ 10 Lacs+
2016 - 2017 ** Rs 2,72,635 ~ 2 Lacs+
2015 - 2016 ** Rs 18,830 ~ 18 Thou+
2014 - 2015 ** Rs 1,36,383 ~ 1 Lacs+"
dependent3,Y,2018 - 2019,"2018 - 2019 ** Rs 4,42,663 ~ 4 Lacs+
2017 - 2018 ** Rs 6,11,331 ~ 6 Lacs+
2016 - 2017 ** Rs 3,01,809 ~ 3 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~"
