0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 27,61,547 ~ 27 Lacs+
2017 - 2018 ** Rs 21,45,324 ~ 21 Lacs+
2016 - 2017 ** Rs 15,23,975 ~ 15 Lacs+
2015 - 2016 ** Rs 8,03,141 ~ 8 Lacs+
2014 - 2015 ** Rs 13,18,134 ~ 13 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 22,48,043 ~ 22 Lacs+
2017 - 2018 ** Rs 23,72,165 ~ 23 Lacs+
2016 - 2017 ** Rs 19,74,812 ~ 19 Lacs+
2015 - 2016 ** Rs 8,71,540 ~ 8 Lacs+
2014 - 2015 ** Rs 4,23,652 ~ 4 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
