0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 9,28,300 ~ 9 Lacs+
2017 - 2018 ** Rs 14,88,150 ~ 14 Lacs+
2016 - 2017 ** Rs 7,30,966 ~ 7 Lacs+
2015 - 2016 ** Rs 6,66,724 ~ 6 Lacs+
2014 - 2015 ** Rs 4,01,580 ~ 4 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 3,75,374 ~ 3 Lacs+
2017 - 2018 ** Rs 3,73,630 ~ 3 Lacs+
2016 - 2017 ** Rs 3,60,808 ~ 3 Lacs+
2015 - 2016 ** Rs 3,05,492 ~ 3 Lacs+
2014 - 2015 ** Rs 2,86,715 ~ 2 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
