0,1,2,3
self,Y,2017 - 2018,"None ** Rs 31,03,984 ~ 31 Lacs+
None ** Rs 20,90,270 ~ 20 Lacs+
None ** Rs 19,85,251 ~ 19 Lacs+
None ** Rs 20,12,601 ~ 20 Lacs+
None ** Rs 24,64,350 ~ 24 Lacs+"
spouse,Y,2017 - 2018,"None ** Rs 23,11,672 ~ 23 Lacs+
None ** Rs 14,45,626 ~ 14 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
huf,Y,2017 - 2018,"None ** Rs 28,57,760 ~ 28 Lacs+
None ** Rs 37,44,663 ~ 37 Lacs+
None ** Rs 24,64,371 ~ 24 Lacs+
None ** Rs 31,70,779 ~ 31 Lacs+
None ** Rs 11,42,678 ~ 11 Lacs+"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
