0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 48,09,049 ~ 48 Lacs+
2017 - 2018 ** Rs 93,13,736 ~ 93 Lacs+
2016 - 2017 ** Rs 32,34,081 ~ 32 Lacs+
2015 - 2016 ** Rs 34,04,186 ~ 34 Lacs+
2014 - 2015 ** Rs 56,93,545 ~ 56 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 27,31,331 ~ 27 Lacs+
2017 - 2018 ** Rs 66,40,060 ~ 66 Lacs+
2016 - 2017 ** Rs 17,04,761 ~ 17 Lacs+
2015 - 2016 ** Rs 11,18,867 ~ 11 Lacs+
2014 - 2015 ** Rs 4,53,083 ~ 4 Lacs+"
huf,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
