0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 34,46,075 ~ 34 Lacs+
2017 - 2018 ** Rs 33,78,676 ~ 33 Lacs+
2016 - 2017 ** Rs 14,63,146 ~ 14 Lacs+
2015 - 2016 ** Rs 10,38,021 ~ 10 Lacs+
2014 - 2015 ** Rs 11,88,334 ~ 11 Lacs+"
spouse,Y,2016 - 2017,"2018 - 2019 ** Rs 0 ~
2017 - 2018 ** Rs 0 ~
2016 - 2017 ** Rs 4,07,369 ~ 4 Lacs+
2015 - 2016 ** Rs 4,38,261 ~ 4 Lacs+
2014 - 2015 ** Rs 4,30,441 ~ 4 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
