0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 1,40,87,722 ~ 1 Crore+
2017 - 2018 ** Rs 1,08,01,487 ~ 1 Crore+
2016 - 2017 ** Rs 65,62,685 ~ 65 Lacs+
2015 - 2016 ** Rs 50,43,991 ~ 50 Lacs+
2014 - 2015 ** Rs 55,66,807 ~ 55 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 2,65,780 ~ 2 Lacs+
2017 - 2018 ** Rs 2,56,124 ~ 2 Lacs+
2016 - 2017 ** Rs 2,25,630 ~ 2 Lacs+
2015 - 2016 ** Rs 2,10,530 ~ 2 Lacs+
2014 - 2015 ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
