0,1,2,3
self,Y,2018 - 2019,"2019 - 2020 ** Rs 26,85,736 ~ 26 Lacs+
2018 - 2019 ** Rs 22,01,213 ~ 22 Lacs+
2017 - 2018 ** Rs 15,47,035 ~ 15 Lacs+
2016 - 2017 ** Rs 8,01,306 ~ 8 Lacs+
2015 - 2016 ** Rs 18,58,842 ~ 18 Lacs+"
spouse,Y,2018 - 2019,"2019 - 2020 ** Rs 3,16,726 ~ 3 Lacs+
2018 - 2019 ** Rs 34,298 ~ 34 Thou+
2017 - 2018 ** Rs 3,40,720 ~ 3 Lacs+
2016 - 2017 ** Rs 3,81,681 ~ 3 Lacs+
2015 - 2016 ** Rs 3,60,324 ~ 3 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
