0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 22,42,580 ~ 22 Lacs+
2017 - 2018 ** Rs 32,94,563 ~ 32 Lacs+
2016 - 2017 ** Rs 17,83,413 ~ 17 Lacs+
2015 - 2016 ** Rs 15,69,522 ~ 15 Lacs+
2014 - 2015 ** Rs 17,24,286 ~ 17 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 15,31,934 ~ 15 Lacs+
2017 - 2018 ** Rs 23,48,613 ~ 23 Lacs+
2016 - 2017 ** Rs 17,30,295 ~ 17 Lacs+
2015 - 2016 ** Rs 12,65,142 ~ 12 Lacs+
2014 - 2015 ** Rs 12,43,053 ~ 12 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 4,10,790 ~ 4 Lacs+
2017 - 2018 ** Rs 8,33,401 ~ 8 Lacs+
2016 - 2017 ** Rs 14,01,558 ~ 14 Lacs+
2015 - 2016 ** Rs 13,81,858 ~ 13 Lacs+
2014 - 2015 ** Rs 14,87,639 ~ 14 Lacs+"
dependent2,Y,2018 - 2019,"2018 - 2019 ** Rs 5,33,569 ~ 5 Lacs+
2017 - 2018 ** Rs 5,29,294 ~ 5 Lacs+
2016 - 2017 ** Rs 4,94,352 ~ 4 Lacs+
2015 - 2016 ** Rs 4,58,173 ~ 4 Lacs+
2012 - 2013 ** Rs 4,11,694 ~ 4 Lacs+"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
