0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 26,68,574 ~ 26 Lacs+
None ** Rs 31,06,297 ~ 31 Lacs+
None ** Rs 56,54,181 ~ 56 Lacs+
None ** Rs 19,92,395 ~ 19 Lacs+
None ** Rs 15,78,247 ~ 15 Lacs+"
spouse,Y,2018 - 2019,"2018 - 2019 ** Rs 8,81,044 ~ 8 Lacs+
None ** Rs 11,77,706 ~ 11 Lacs+
None ** Rs 11,12,027 ~ 11 Lacs+
None ** Rs 11,04,651 ~ 11 Lacs+
None ** Rs 11,40,230 ~ 11 Lacs+"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,2018 - 2019,"2018 - 2019 ** Rs 10,46,375 ~ 10 Lacs+
None ** Rs 8,84,353 ~ 8 Lacs+
None ** Rs 8,87,380 ~ 8 Lacs+
None ** Rs 8,51,313 ~ 8 Lacs+
None ** Rs 9,18,106 ~ 9 Lacs+"
dependent2,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,Y,2018 - 2019,"2018 - 2019 ** Rs 4,36,939 ~ 4 Lacs+
None ** Rs 4,18,568 ~ 4 Lacs+
None ** Rs 3,01,990 ~ 3 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~"
