0,1,2,3
self,Y,2018 - 2019,"2018 - 2019 ** Rs 35,49,581 ~ 35 Lacs+
2017 - 2018 ** Rs 20,10,500 ~ 20 Lacs+
2016 - 2017 ** Rs 5,14,983 ~ 5 Lacs+
2015 - 2016 ** Rs 54,79,328 ~ 54 Lacs+
2014 - 2015 ** Rs 65,04,017 ~ 65 Lacs+"
spouse,Y,2019 - 2020,"2019 - 2020 ** Rs 10,55,514 ~ 10 Lacs+
2018 - 2019 ** Rs 4,00,257 ~ 4 Lacs+
2017 - 2018 ** Rs 4,81,163 ~ 4 Lacs+
None ** Rs 0 ~
None ** Rs 0 ~"
huf,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent1,Y,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent2,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
dependent3,N,None,"None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~
None ** Rs 0 ~"
